target_id	length	eff_length	est_counts	tpm
lcl|NC_023151.1_cds_WP_004081309.1_363	552	318.985	223	367.869
lcl|NC_023151.1_cds_WP_010865147.1_364	549	316.595	80	132.967
lcl|NC_023151.1_cds_WP_004081315.1_365	1056	798.503	222	146.297
lcl|NC_023151.1_cds_WP_004081317.1_366	549	374.159	41	57.6617
lcl|NC_023151.1_cds_WP_004081319.1_367	732	534.815	52	51.1633
lcl|NC_023151.1_cds_WP_004081322.1_368	1179	1041.28	571	288.554
lcl|NC_023151.1_cds_WP_004081324.1_369	3300	3439.15	685	104.809
lcl|NC_023151.1_cds_WP_004081326.1_370	1065	945.456	760	422.991
lcl|NC_023151.1_cds_WP_010865146.1_371	501	326.882	178	286.542
lcl|NC_023151.1_cds_WP_004081330.1_372	1254	1175.91	588	263.125
lcl|NC_023151.1_cds_WP_004081333.1_373	1542	1441.76	678	247.455
lcl|NC_023151.1_cds_WP_004081335.1_374	1617	1515.1	819	284.447
lcl|NC_023151.1_cds_WP_004081337.1_375	1665	1682.42	1170	365.94
lcl|NC_023151.1_cds_WP_004081338.1_376	1011	857.773	810	496.903
lcl|NC_023151.1_cds_WP_004081340.1_377	516	337.654	283	441.036
lcl|NC_023151.1_cds_WP_227738442.1_378	1740	1733.16	1366	414.735
lcl|NC_023151.1_cds_WP_004081345.1_379	2163	2088.07	1879	473.522
lcl|NC_023151.1_cds_WP_010865143.1_380	1047	984.964	844	450.901
lcl|NC_023151.1_cds_WP_004081349.1_381	846	621.104	611	517.649
lcl|NC_023151.1_cds_WP_004081352.1_382	735	538.852	345	336.906
lcl|NC_023151.1_cds_WP_004081357.1_383	1239	1048.23	734	368.466
lcl|NC_023151.1_cds_WP_004081360.1_384	1131	990.705	596	316.564
lcl|NC_023151.1_cds_WP_004081363.1_385	495	324.023	342	555.405
lcl|NC_023151.1_cds_WP_004081365.1_386	819	645.277	1030	839.943
lcl|NC_023151.1_cds_WP_004081366.1_387	1269	1148.47	243	111.339
lcl|NC_023151.1_cds_WP_004081367.1_388	855	619.5	234	198.762
lcl|NC_023151.1_cds_WP_004081368.1_389	2277	1873.91	608	170.732
lcl|NC_023151.1_cds_WP_004081369.1_390	585	344.405	130	198.625
lcl|NC_023151.1_cds_WP_004081371.1_391	618	376.308	160	223.736
lcl|NC_023151.1_cds_WP_004081373.1_392	582	335.217	98	153.836
lcl|NC_023151.1_cds_WP_004081374.1_393	1551	1433.23	664	243.787
lcl|NC_023151.1_cds_WP_004081376.1_394	966	824.062	258	164.748
lcl|NC_023151.1_cds_WP_004081378.1_395	1740	1592.66	3306	1092.3
lcl|NC_023151.1_cds_WP_004081380.1_396	1170	1007.55	953	497.72
lcl|NC_023151.1_cds_WP_004081382.1_397	213	26.221	91	1826.21
lcl|NC_023151.1_cds_WP_004081384.1_398	942	694.775	349	264.326
lcl|NC_023151.1_cds_WP_004081386.1_399	1221	948.617	398	220.776
lcl|NC_023151.1_cds_WP_004081393.1_400	273	74.1326	102	724.019
lcl|NC_023151.1_cds_WP_004081395.1_401	918	657.428	510	408.208
lcl|NC_023151.1_cds_WP_004081397.1_402	765	560.485	216	202.791
lcl|NC_023151.1_cds_WP_015646108.1_403	219	29.4051	10	178.952
lcl|NC_023151.1_cds_WP_004081399.1_404	630	449.443	283	331.338
lcl|NC_023151.1_cds_WP_004081401.1_405	1392	1257.25	1198	501.412
lcl|NC_023151.1_cds_WP_004081403.1_406	531	374.979	305	428.009
lcl|NC_023151.1_cds_WP_004081405.1_407	1077	867.265	377	228.743
lcl|NC_023151.1_cds_WP_004081407.1_408	930	725.675	695	503.967
lcl|NC_023151.1_cds_WP_004081411.1_409	195	18.8991	19	529.018
lcl|NC_023151.1_cds_WP_227738441.1_410	606	353.631	88	130.946
lcl|NC_023151.1_cds_WP_004081414.1_411	1056	825.526	166	105.812
lcl|NC_023151.1_cds_WP_004081416.1_412	912	762.368	161	111.127
lcl|NC_023151.1_cds_WP_004081418.1_413	1734	1679.68	692	216.79
lcl|NC_023151.1_cds_WP_004081420.1_414	1506	1419.57	496	183.858
lcl|NC_023151.1_cds_WP_010865139.1_415	435	236	84	187.295
lcl|NC_023151.1_cds_WP_004081422.1_416	579	386.673	399	542.985
lcl|NC_023151.1_cds_WP_004081427.1_417	519	300.18	492	862.466
lcl|NC_023151.1_cds_WP_004081431.1_418	930	809.992	985	639.903
lcl|NC_023151.1_cds_WP_004081432.1_419	1800	1581.82	566	188.286
lcl|NC_023151.1_cds_WP_004081434.1_420	1617	1472.14	7534	2692.99
lcl|NC_023151.1_cds_WP_024103730.1_421	276	77.0924	592	4040.82
lcl|NC_023151.1_cds_WP_004081437.1_422	1038	865.072	398	242.097
lcl|NC_023151.1_cds_WP_004081440.1_423	942	780.119	406	273.857
lcl|NC_023151.1_cds_WP_004081442.1_424	1005	851.761	476	294.068
lcl|NC_023151.1_cds_WP_227738440.1_425	1125	971.555	388	210.147
lcl|NC_023151.1_cds_WP_004081446.1_426	489	268.85	211	412.982
lcl|NC_023151.1_cds_WP_043976157.1_427	948	791.519	532	353.679
lcl|NC_023151.1_cds_WP_004081450.1_428	855	632.567	216	179.683
lcl|NC_023151.1_cds_WP_004081452.1_429	561	352.901	126	187.878
lcl|NC_023151.1_cds_WP_004081454.1_430	1257	1040.43	432	218.489
lcl|NC_023151.1_cds_WP_004081456.1_431	504	304.693	178	307.409
lcl|NC_023151.1_cds_WP_004081460.1_432	690	414.201	234	297.279
lcl|NC_023151.1_cds_WP_004081463.1_433	987	798.359	410	270.237
lcl|NC_023151.1_cds_WP_227738421.1_434	624	399.702	550	724.078
lcl|NC_023151.1_cds_WP_004081476.1_435	735	527.284	395	394.196
lcl|NC_023151.1_cds_WP_004081477.1_436	480	253.313	283	587.879
lcl|NC_023151.1_cds_WP_004081478.1_437	849	642.53	1215	995.044
lcl|NC_023151.1_cds_WP_004081479.1_438	309	110.001	315	1506.86
lcl|NC_023151.1_cds_WP_004081480.1_439	285	86.0288	147	899.151
lcl|NC_023151.1_cds_WP_004081481.1_440	753	567.178	243	225.448
lcl|NC_023151.1_cds_WP_004081482.1_441	951	803.25	1082	708.82
lcl|NC_023151.1_cds_WP_004081483.1_442	708	545.876	202	194.722
lcl|NC_023151.1_cds_WP_004081484.1_443	4248	4232.34	1864	231.752
lcl|NC_023151.1_cds_WP_004081485.1_444	1149	955.878	175	96.3373
lcl|NC_023151.1_cds_WP_004081486.1_445	2751	2690.19	816	159.612
lcl|NC_023151.1_cds_WP_004081487.1_446	231	37.0315	155	2202.52
lcl|NC_023151.1_cds_WP_004081488.1_447	1206	1004.34	1209	633.441
lcl|NC_023151.1_cds_WP_004081489.1_448	1203	915.24	11102	6383.01
lcl|NC_023151.1_cds_WP_004081490.1_449	1254	1041.27	25752	13013.9
lcl|NC_023151.1_cds_WP_008192125.1_450	525	284.155	254	470.368
lcl|NC_023151.1_cds_WP_004081492.1_451	1296	1176.05	1714	766.91
lcl|NC_023151.1_cds_WP_004081493.1_452	882	741.367	1834	1301.74
lcl|NC_023151.1_cds_WP_004081494.1_453	567	374.747	1192	1673.77
lcl|NC_023151.1_cds_WP_004081495.1_454	630	379.484	528	732.149
lcl|NC_023151.1_cds_WP_081625174.1_455	990	660.976	202	160.814
lcl|NC_023151.1_cds_WP_004081497.1_456	594	329.716	93	148.423
lcl|NC_023151.1_cds_WP_004081498.1_457	369	170	179	554.068
lcl|NC_023151.1_cds_WP_004081499.1_458	1338	1008.63	674	351.631
lcl|NC_023151.1_cds_WP_004081500.1_459	762	553.762	1919	1823.52
lcl|NC_023151.1_cds_WP_004081501.1_460	717	423.976	366	454.254
lcl|NC_023151.1_cds_WP_004081502.1_461	849	616.165	716	611.47
lcl|NC_023151.1_cds_WP_004081503.1_462	561	310.039	181	307.2
lcl|NC_023151.1_cds_WP_231556608.1_463	882	704.029	259	193.583
lcl|NC_023151.1_cds_WP_004081505.1_464	2529	2297.47	527	120.704
lcl|NC_023151.1_cds_WP_004081506.1_465	1845	1696.92	6888	2135.95
lcl|NC_023151.1_cds_WP_004081507.1_466	5073	4856.74	3388	367.077
lcl|NC_023151.1_cds_WP_004081508.1_467	3792	3550.23	4148	614.811
lcl|NC_023151.1_cds_WP_004081509.1_468	387	188	694	1942.5
lcl|NC_023151.1_cds_WP_004081510.1_469	540	310.135	239	405.514
lcl|NC_023151.1_cds_WP_004081511.1_470	702	474.159	1042	1156.39
lcl|NC_023151.1_cds_WP_004081512.1_471	426	227	952	2206.84
lcl|NC_023151.1_cds_WP_004081513.1_472	1062	804.359	1616	1057.18
lcl|NC_023151.1_cds_WP_004081514.1_473	198	19.9132	272	7187.65
lcl|NC_023151.1_cds_WP_004081516.1_475	153	10.2518	0	0
lcl|NC_023151.1_cds_WP_004081517.1_476	663	466.589	180	203.001
lcl|NC_023151.1_cds_WP_004081518.1_477	2136	1944.86	1070	289.504
lcl|NC_023151.1_cds_WP_004081519.1_478	1143	937.02	381	213.961
lcl|NC_023151.1_cds_WP_004081520.1_479	516	341.014	140	216.03
lcl|NC_023151.1_cds_WP_004081521.1_480	1215	1073.88	668	327.325
lcl|NC_023151.1_cds_WP_004081522.1_481	1377	1229.48	658	281.62
lcl|NC_023151.1_cds_WP_004081523.1_482	1431	1302.23	289	116.78
lcl|NC_023151.1_cds_WP_010865122.1_483	1284	1052.38	165	82.5032
lcl|NC_023151.1_cds_WP_004081525.1_484	759	594.176	144	127.528
lcl|NC_023151.1_cds_WP_004081526.1_485	1446	1245.39	417	176.193
lcl|NC_023151.1_cds_WP_004081527.1_486	645	356.993	256	377.346
lcl|NC_023151.1_cds_WP_004081528.1_487	1410	1208.09	379	165.082
lcl|NC_023151.1_cds_WP_010865120.1_488	1347	1126.94	375	175.102
lcl|NC_023151.1_cds_WP_015646101.1_489	1104	908.691	129	74.702
lcl|NC_023151.1_cds_WP_010865118.1_491	1413	1410.82	598.319	223.162
lcl|NC_023151.1_cds_WP_010865117.1_492	1104	891.322	160	94.4593
lcl|NC_023151.1_cds_WP_004083321.1_493	1272	1017.06	285	147.454
lcl|NC_023151.1_cds_WP_004083320.1_494	861	594.452	79	69.931
lcl|NC_023151.1_cds_WP_004083318.1_495	816	567.456	46	42.6564
lcl|NC_023151.1_cds_WP_010865116.1_496	1971	1753.53	796.677	239.071
lcl|NC_023151.1_cds_WP_004083314.1_497	1308	1042.15	391	197.427
lcl|NC_023151.1_cds_WP_004083312.1_498	1995	1755.66	399	119.589
lcl|NC_023151.1_cds_WP_004083303.1_499	1218	931.036	299	168.991
lcl|NC_023151.1_cds_WP_004083301.1_500	987	770.077	244	166.73
lcl|NC_023151.1_cds_WP_004083291.1_501	891	673.773	80	62.4792
lcl|NC_023151.1_cds_WP_004083283.1_502	1095	904.565	11281	6562.47
lcl|NC_023151.1_cds_WP_004083281.1_503	915	679.894	1106	855.998
lcl|NC_023151.1_cds_WP_004083278.1_504	1080	861.77	299	182.574
lcl|NC_023151.1_cds_WP_004083275.1_505	849	678.142	170	131.913
lcl|NC_023151.1_cds_WP_004083273.1_506	885	634.526	116	96.1983
lcl|NC_023151.1_cds_WP_004083271.1_507	1332	1160.15	1079	489.404
lcl|NC_023151.1_cds_WP_004083270.1_508	822	558.785	358	337.13
lcl|NC_023151.1_cds_WP_004083268.1_509	813	592.618	68	60.38
lcl|NC_023151.1_cds_WP_004083266.1_510	861	680.582	86	66.4931
lcl|NC_023151.1_cds_WP_004083264.1_511	1005	828.345	177	112.44
lcl|NC_023151.1_cds_WP_004083262.1_512	972	912.824	104	59.9522
lcl|NC_023151.1_cds_WP_004083260.1_513	1188	1071.02	180	88.4374
lcl|NC_023151.1_cds_WP_004083258.1_514	1152	924.707	307	174.7
lcl|NC_023151.1_cds_WP_004083256.1_515	450	265.995	261	516.328
lcl|NC_023151.1_cds_WP_004083253.1_516	816	611.092	542	466.715
lcl|NC_023151.1_cds_WP_004083251.1_517	1035	887.959	564	334.23
lcl|NC_023151.1_cds_WP_015646099.1_518	459	216.041	137	333.69
lcl|NC_023151.1_cds_WP_004083247.1_519	603	362.509	348	505.149
lcl|NC_023151.1_cds_WP_004083245.1_520	801	630.096	270	225.484
lcl|NC_023151.1_cds_WP_004083243.1_521	510	308.595	127	216.558
lcl|NC_023151.1_cds_WP_004083241.1_522	342	143	55	202.388
lcl|NC_023151.1_cds_WP_004083240.1_523	1308	1202.32	506	221.457
lcl|NC_023151.1_cds_WP_004083238.1_524	555	333.162	155	244.813
lcl|NC_023151.1_cds_WP_004083236.1_525	1218	1051.74	190	95.0612
lcl|NC_023151.1_cds_WP_004083233.1_526	678	453.648	87	100.916
lcl|NC_023151.1_cds_WP_227738418.1_527	1143	969.64	3265	1771.87
lcl|NC_023151.1_cds_WP_004083229.1_528	1524	1442.08	2663	971.719
lcl|NC_023151.1_cds_WP_024103735.1_529	447	279.213	756	1424.77
lcl|NC_023151.1_cds_WP_004083225.1_530	1278	1084.92	2043	990.899
lcl|NC_023151.1_cds_WP_004083223.1_531	738	576.556	1134	1034.98
lcl|NC_023151.1_cds_WP_004083219.1_532	1116	874.09	228	137.258
lcl|NC_023151.1_cds_WP_004083215.1_533	1221	1002.96	203	106.505
lcl|NC_023151.1_cds_WP_010865109.1_534	906	722.288	367	267.371
lcl|NC_023151.1_cds_WP_004083211.1_535	1086	843.172	324	202.203
lcl|NC_023151.1_cds_WP_004083210.1_536	1011	779.906	244	164.629
lcl|NC_023151.1_cds_WP_004083209.1_537	966	782.443	388	260.938
lcl|NC_023151.1_cds_WP_004083208.1_538	1956	1776.7	832	246.415
lcl|NC_023151.1_cds_WP_227738437.1_539	546	365.822	142	204.257
lcl|NC_023151.1_cds_WP_004083201.1_540	501	332.795	83	131.238
lcl|NC_023151.1_cds_WP_004083200.1_541	663	439.704	127	151.985
lcl|NC_023151.1_cds_WP_004083198.1_542	1350	1207.14	685	298.601
lcl|NC_023151.1_cds_WP_004083197.1_543	336	137	695	2669.46
lcl|NC_023151.1_cds_WP_004083195.1_544	1332	1161.1	1560	706.989
lcl|NC_023151.1_cds_WP_004083193.1_545	966	764.958	195	134.139
lcl|NC_023151.1_cds_WP_004083192.1_546	726	486.579	107	115.715
lcl|NC_023151.1_cds_WP_010865105.1_547	633	489.526	738	793.303
lcl|NC_023151.1_cds_WP_004083188.1_548	444	215.514	1007	2458.74
lcl|NC_023151.1_cds_WP_004083187.1_549	1791	1565.25	5123	1722.26
lcl|NC_023151.1_cds_WP_004083186.1_550	3003	2737.58	991	190.487
lcl|NC_023151.1_cds_WP_004083185.1_551	459	233.784	101	227.334
lcl|NC_023151.1_cds_WP_162487497.1_552	744	547.394	1464	1407.34
lcl|NC_023151.1_cds_WP_004083181.1_553	444	220.303	1398	3339.22
lcl|NC_023151.1_cds_WP_004083179.1_554	1110	876.301	144	86.4705
lcl|NC_023151.1_cds_WP_004083177.1_555	678	496.354	148	156.902
lcl|NC_023151.1_cds_WP_004083173.1_556	642	451.329	150	174.887
lcl|NC_023151.1_cds_WP_004083171.1_557	1356	1208.26	464	202.076
lcl|NC_023151.1_cds_WP_004083169.1_558	1326	1171.89	252	113.155
lcl|NC_023151.1_cds_WP_004083167.1_559	1650	1381.86	322	122.617
lcl|NC_023151.1_cds_WP_010865102.1_560	864	648.109	269	218.405
lcl|NC_023151.1_cds_WP_004083163.1_561	324	125	86	362.032
lcl|NC_023151.1_cds_WP_004083161.1_562	351	152	99	342.729
lcl|NC_023151.1_cds_WP_004083160.1_563	1071	865.564	814	494.862
lcl|NC_023151.1_cds_WP_004083159.1_564	915	729.667	288	207.695
lcl|NC_023151.1_cds_WP_004083158.1_565	207	23.4313	63	1414.83
lcl|NC_023151.1_cds_WP_004083156.1_566	1206	1101.42	207	98.8951
lcl|NC_023151.1_cds_WP_004083154.1_567	987	667.244	243	191.638
lcl|NC_023151.1_cds_WP_004083147.1_568	1263	903.971	270	157.169
lcl|NC_023151.1_cds_WP_004083145.1_569	1008	786.439	211	141.181
lcl|NC_023151.1_cds_WP_004083143.1_570	705	503.62	136	142.1
lcl|NC_023151.1_cds_WP_004083141.1_571	1215	966.821	244	132.801
lcl|NC_023151.1_cds_WP_004083139.1_572	603	424.056	84	104.235
lcl|NC_023151.1_cds_WP_004083137.1_573	435	242.657	119	258.055
lcl|NC_023151.1_cds_WP_004083135.1_574	1479	1404.24	467	174.998
lcl|NC_023151.1_cds_WP_004083133.1_575	1131	1092.2	312	150.319
lcl|NC_023151.1_cds_WP_004083132.1_576	762	593.911	169	149.735
lcl|NC_023151.1_cds_WP_004083129.1_577	1266	1167.19	351	158.243
lcl|NC_023151.1_cds_WP_004083127.1_578	762	538.88	232	226.545
lcl|NC_023151.1_cds_WP_004083125.1_579	1017	866.996	413	250.664
lcl|NC_023151.1_cds_WP_004083122.1_580	1242	1061.28	131	64.9529
lcl|NC_023151.1_cds_WP_004083108.1_581	177	14.1447	8	297.616
lcl|NC_023151.1_cds_WP_004083107.1_582	504	331.251	138	219.22
lcl|NC_023151.1_cds_WP_004083106.1_583	384	185	28	79.6426
lcl|NC_023151.1_cds_WP_004083105.1_584	1704	1606.87	394	129.025
lcl|NC_023151.1_cds_WP_004083104.1_585	1239	1009.14	292	152.262
lcl|NC_023151.1_cds_WP_004083103.1_586	1131	922.083	115	65.6277
lcl|NC_023151.1_cds_WP_010865096.1_587	654	498.188	112	118.3
lcl|NC_023151.1_cds_WP_004083101.1_588	813	641.981	121	99.1796
lcl|NC_023151.1_cds_WP_004083099.1_589	606	397.247	103	136.438
lcl|NC_023151.1_cds_WP_004083096.1_590	564	377.966	128	178.203
lcl|NC_023151.1_cds_WP_004083093.1_591	1305	1055.01	288	143.647
lcl|NC_023151.1_cds_WP_004083091.1_592	675	336.146	138	216.028
lcl|NC_023151.1_cds_WP_008193633.1_593	927	679.945	2105	1629.06
lcl|NC_023151.1_cds_WP_004083086.1_594	984	780.938	287	193.386
lcl|NC_023151.1_cds_WP_004083079.1_595	843	587.937	81	72.4958
lcl|NC_023151.1_cds_WP_004083078.1_596	756	578.32	52	47.3145
lcl|NC_023151.1_cds_WP_004083077.1_597	1284	1099.9	111	53.1041
lcl|NC_023151.1_cds_WP_228378903.1_598	321	122	30	129.396
lcl|NC_023151.1_cds_WP_004083072.1_599	1011	768.746	94	64.3434
lcl|NC_023151.1_cds_WP_004083070.1_600	585	366.928	549	787.319
lcl|NC_023151.1_cds_WP_004083068.1_601	204	22.1744	46	1091.61
lcl|NC_023151.1_cds_WP_004083066.1_602	237	41.4694	39	494.875
lcl|NC_023151.1_cds_WP_004083064.1_603	624	345.075	177	269.91
lcl|NC_023151.1_cds_WP_004083057.1_604	2181	2135.28	909	224.01
lcl|NC_023151.1_cds_WP_004083056.1_605	327	128	117	480.989
lcl|NC_023151.1_cds_WP_004083053.1_606	252	54.1193	89	865.36
lcl|NC_023151.1_cds_WP_004083052.1_607	180	14.8011	7	248.865
lcl|NC_023151.1_cds_WP_004083050.1_608	960	827.103	179	113.881
lcl|NC_023151.1_cds_WP_010865093.1_609	987	770.872	238	162.463
lcl|NC_023151.1_cds_WP_004083042.1_610	489	269.514	48	93.717
lcl|NC_023151.1_cds_WP_004083040.1_611	2019	1872.72	375	105.37
lcl|NC_023151.1_cds_WP_004083038.1_612	1977	1897.61	1300	360.492
lcl|NC_023151.1_cds_WP_004083036.1_613	2295	2193.45	357	85.6446
lcl|NC_023151.1_cds_WP_004083033.1_614	1422	1315.55	317	126.797
lcl|NC_023151.1_cds_WP_004083032.1_615	1341	1272.43	177	73.1976
lcl|NC_023151.1_cds_WP_004083030.1_616	2124	1797.97	493	144.286
lcl|NC_023151.1_cds_WP_004083029.1_617	951	615.392	124	106.03
lcl|NC_023151.1_cds_WP_004083027.1_618	987	727.977	64	46.2617
lcl|NC_023151.1_cds_WP_004083025.1_619	870	615.547	87	74.3733
lcl|NC_023151.1_cds_WP_004083023.1_620	1005	707.835	204	151.655
lcl|NC_023151.1_cds_WP_004083020.1_621	1836	1575.76	146	48.7552
lcl|NC_023151.1_cds_WP_004083018.1_622	1035	708.276	166	123.329
lcl|NC_023151.1_cds_WP_004083017.1_623	954	750.052	166	116.46
lcl|NC_023151.1_cds_WP_004083016.1_624	774	649.528	176	142.585
lcl|NC_023151.1_cds_WP_004083014.1_625	948	706.453	226	168.339
lcl|NC_023151.1_cds_WP_004083013.1_626	657	476.332	1767	1952.03
lcl|NC_023151.1_cds_WP_004083012.1_627	1056	856.22	840	516.242
lcl|NC_023151.1_cds_WP_004083010.1_628	1248	1147.65	2036	933.529
lcl|NC_023151.1_cds_WP_004083008.1_629	501	295.861	619	1100.94
lcl|NC_023151.1_cds_WP_004083007.1_630	1257	1097.6	1630	781.456
lcl|NC_023151.1_cds_WP_004083006.1_631	1104	885.243	893	530.821
lcl|NC_023151.1_cds_WP_004083005.1_632	1260	1087.74	228	110.299
lcl|NC_023151.1_cds_WP_004083002.1_633	1797	1540.76	202	68.9881
lcl|NC_023151.1_cds_WP_004083000.1_634	1734	1513.42	272	94.5736
lcl|NC_023151.1_cds_WP_004082997.1_635	453	214.372	112	274.922
lcl|NC_023151.1_cds_WP_004082995.1_636	1212	993.628	268	141.929
lcl|NC_023151.1_cds_WP_004082994.1_637	1521	1432.69	674	247.552
lcl|NC_023151.1_cds_WP_004082992.1_638	639	462.282	346	393.847
lcl|NC_023151.1_cds_WP_004082991.1_639	1071	862.793	844	514.748
lcl|NC_023151.1_cds_WP_004082990.1_640	1455	1262.11	140	58.3702
lcl|NC_023151.1_cds_WP_004082989.1_641	1863	1738.66	173	52.3589
lcl|NC_023151.1_cds_WP_004082987.1_642	852	693.365	56	42.4996
lcl|NC_023151.1_cds_WP_228378910.1_643	858	636.835	36	29.7464
lcl|NC_023151.1_cds_WP_004082983.1_644	1311	1096.46	102	48.9517
lcl|NC_023151.1_cds_WP_004082981.1_645	1491	1352.12	145	56.4304
lcl|NC_023151.1_cds_WP_081625172.1_646	1056	819.192	651	418.171
lcl|NC_023151.1_cds_WP_004082978.1_647	1212	991.08	750	398.21
lcl|NC_023151.1_cds_WP_004082977.1_648	942	755.809	780	543.052
lcl|NC_023151.1_cds_WP_004082976.1_649	2646	2528.2	8976	1868.23
lcl|NC_023151.1_cds_WP_004082975.1_650	1233	987.875	959	510.829
lcl|NC_023151.1_cds_WP_004082974.1_651	846	608.909	105	90.7394
lcl|NC_023151.1_cds_WP_004082973.1_652	609	401.045	97	127.273
lcl|NC_023151.1_cds_WP_004082972.1_653	2307	2103.76	360	90.0462
lcl|NC_023151.1_cds_WP_004082971.1_654	1353	1127.21	330	154.053
lcl|NC_023151.1_cds_WP_004082970.1_655	273	74.1326	1765	12528.4
lcl|NC_023151.1_cds_WP_004082969.1_656	1674	1367.59	537	206.623
lcl|NC_023151.1_cds_WP_004082968.1_657	720	486.23	165	178.567
lcl|NC_023151.1_cds_WP_004082967.1_658	1881	1727.19	452	137.708
lcl|NC_023151.1_cds_WP_004082966.1_659	1101	861.005	466	284.799
lcl|NC_023151.1_cds_WP_004082965.1_660	1209	990.173	261	138.704
lcl|NC_023151.1_cds_WP_004082964.1_661	669	399.951	219	288.135
lcl|NC_023151.1_cds_WP_010865083.1_662	912	693.782	401	304.145
lcl|NC_023151.1_cds_WP_004082962.1_663	1902	1628.8	668	215.808
lcl|NC_023151.1_cds_WP_004082961.1_664	1035	796.267	487	321.832
lcl|NC_023151.1_cds_WP_004082959.1_665	213	26.221	138	2769.42
lcl|NC_023151.1_cds_WP_011943280.1_666	453	221.844	205	486.256
lcl|NC_023151.1_cds_WP_004082957.1_667	327	128	149	612.541
lcl|NC_023151.1_cds_WP_004082956.1_668	291	92.0123	146	834.961
lcl|NC_023151.1_cds_WP_010865081.1_669	252	54.1193	76	738.959
lcl|NC_023151.1_cds_WP_004082954.1_670	1014	822.611	288	184.229
lcl|NC_023151.1_cds_WP_004082953.1_671	294	95.0079	42	232.621
lcl|NC_023151.1_cds_WP_004082952.1_672	576	371.492	171	242.217
lcl|NC_023151.1_cds_WP_004082951.1_673	603	418.998	224	281.317
lcl|NC_023151.1_cds_WP_004082950.1_674	675	490.079	321	344.666
lcl|NC_023151.1_cds_WP_004082949.1_675	957	812.588	404	261.619
lcl|NC_023151.1_cds_WP_004082948.1_676	1308	1180.28	694	309.41
lcl|NC_023151.1_cds_WP_010865078.1_677	852	629.041	382	319.553
lcl|NC_023151.1_cds_WP_004082945.1_678	258	59.6515	60	529.284
lcl|NC_023151.1_cds_WP_004082943.1_679	1026	760.659	562	388.781
lcl|NC_023151.1_cds_WP_004082942.1_680	1272	1085.29	1158	561.465
lcl|NC_023151.1_cds_WP_004082940.1_681	1113	894.947	1072	630.313
lcl|NC_023151.1_cds_WP_004082938.1_682	543	317.476	219	362.989
lcl|NC_023151.1_cds_WP_004082936.1_683	1473	1303.38	467	188.541
lcl|NC_023151.1_cds_WP_004082934.1_684	1281	1057.44	272	135.355
lcl|NC_023151.1_cds_WP_004082932.1_685	909	748.477	144	101.238
lcl|NC_023151.1_cds_WP_004082930.1_686	1293	1017.46	203	104.988
lcl|NC_023151.1_cds_WP_004082928.1_687	1095	869.717	123	74.4194
lcl|NC_023151.1_cds_WP_004082926.1_688	1020	800.645	164	107.786
lcl|NC_023151.1_cds_WP_004082924.1_689	1374	1165.02	1219	550.593
lcl|NC_023151.1_cds_WP_004082922.1_690	477	285.676	563	1037.04
lcl|NC_023151.1_cds_WP_004082920.1_691	858	620.59	313	265.399
lcl|NC_023151.1_cds_WP_004082918.1_692	1638	1544.82	601	204.717
lcl|NC_023151.1_cds_WP_004082916.1_693	474	277.425	111	210.541
lcl|NC_023151.1_cds_WP_004082914.1_694	675	493.191	62	66.1509
lcl|NC_023151.1_cds_WP_004082912.1_695	939	751.976	230	160.947
lcl|NC_023151.1_cds_WP_004082910.1_696	696	465.006	170	192.375
lcl|NC_023151.1_cds_WP_004082908.1_697	234	39.2004	19	255.048
lcl|NC_023151.1_cds_WP_004082907.1_698	801	606.916	316	273.979
lcl|NC_023151.1_cds_WP_004082905.1_699	1599	1370.08	1048	402.508
lcl|NC_023151.1_cds_WP_004082903.1_700	1008	782.533	343	230.648
lcl|NC_023151.1_cds_WP_004082901.1_701	711	434.482	199	241.013
lcl|NC_023151.1_cds_WP_004082899.1_702	1317	1213.64	493	213.755
lcl|NC_023151.1_cds_WP_004082897.1_703	2019	1723.65	1888	576.383
lcl|NC_023151.1_cds_WP_004082894.1_704	861	675.2	747	582.167
lcl|NC_023151.1_cds_WP_004082892.1_705	387	188	245	685.752
lcl|NC_023151.1_cds_WP_004082890.1_706	1425	1272.84	915	378.275
lcl|NC_023151.1_cds_WP_004082888.1_707	1314	1187.23	1007	446.326
lcl|NC_023151.1_cds_WP_010865076.1_708	375	176	453	1354.39
lcl|NC_023151.1_cds_WP_004082884.1_709	1095	885.394	837	497.448
lcl|NC_023151.1_cds_WP_004082882.1_710	210	24.7787	92	1953.75
lcl|NC_023151.1_cds_WP_004082880.1_711	960	822.906	685	438.025
lcl|NC_023151.1_cds_WP_008193903.1_712	1401	1182.78	962	427.988
lcl|NC_023151.1_cds_WP_004082876.1_713	627	457.994	188	216.001
lcl|NC_023151.1_cds_WP_004082875.1_714	513	309.594	163	277.048
lcl|NC_023151.1_cds_WP_008193905.1_715	2292	2184.37	478	115.149
lcl|NC_023151.1_cds_WP_008193907.1_716	702	512.201	131	134.583
lcl|NC_023151.1_cds_WP_004082869.1_717	732	568.829	98	90.6575
lcl|NC_023151.1_cds_WP_004082867.1_718	903	702.835	437	327.18
lcl|NC_023151.1_cds_WP_004082865.1_719	1749	1648.93	4134	1319.25
lcl|NC_023151.1_cds_WP_004082863.1_720	1059	816.279	672	433.201
lcl|NC_023151.1_cds_WP_004082860.1_721	1323	1197.74	802	352.347
