target_id	length	eff_length	est_counts	tpm
lcl|NC_007481.1_cds_WP_011327655.1_903	1311	1160.12	20223	471.041
lcl|NC_007481.1_cds_WP_011327656.1_904	2190	2008.76	37910	509.967
lcl|NC_007481.1_cds_WP_011327657.1_905	387	198.078	2378	324.408
lcl|NC_007481.1_cds_WP_011327658.1_906	573	390.407	11835	819.156
lcl|NC_007481.1_cds_WP_011327659.1_907	195	53.6963	91	45.7944
lcl|NC_007481.1_cds_WP_011327660.1_908	2256	2058.35	1773	23.2758
lcl|NC_007481.1_cds_WP_011327661.1_909	2724	2499.55	12395	133.999
lcl|NC_007481.1_cds_WP_041454371.1_910	471	280.266	9171	884.222
lcl|NC_007481.1_cds_WP_011327663.1_911	351	179.584	624	93.893
lcl|NC_007481.1_cds_WP_011327664.1_912	648	454.8	998	59.296
lcl|NC_007481.1_cds_WP_011327665.1_913	1500	1358.52	1523	30.2934
lcl|NC_007481.1_cds_WP_011327666.1_914	777	620.804	1152	50.1434
lcl|NC_007481.1_cds_WP_011327667.1_915	1698	1551.04	1379	24.0246
lcl|NC_007481.1_cds_WP_011327668.1_916	903	723.706	1316	49.1371
lcl|NC_007481.1_cds_WP_011327669.1_917	924	715.14	1051	39.7125
lcl|NC_007481.1_cds_WP_041454372.1_918	558	370.246	2884	210.485
lcl|NC_007481.1_cds_WP_011327671.1_919	936	761.83	12829	455.041
lcl|NC_007481.1_cds_WP_011327672.1_920	1098	924.076	4199	122.787
lcl|NC_007481.1_cds_WP_041454373.1_921	360	179.286	915	137.908
lcl|NC_007481.1_cds_WP_232503360.1_922	693	509.774	1116	59.1565
lcl|NC_007481.1_cds_WP_011327675.1_923	555	379.88	310	22.0511
lcl|NC_007481.1_cds_WP_011327676.1_924	1116	941.926	1114	31.9583
lcl|NC_007481.1_cds_WP_011327677.1_925	276	113.714	90	21.3868
lcl|NC_007481.1_cds_WP_011327678.1_926	1557	1356.79	5572	110.972
lcl|NC_007481.1_cds_WP_011327679.1_927	1851	1723.44	9400	147.383
lcl|NC_007481.1_cds_WP_011327680.1_928	264	103.924	233	60.5835
lcl|NC_007481.1_cds_WP_011327681.1_929	447	266.356	551.855	55.9859
lcl|NC_007481.1_cds_WP_011327682.1_930	447	276.716	2907.15	283.889
lcl|NC_007481.1_cds_WP_011327683.1_931	1554	1348.58	1054	21.1193
lcl|NC_007481.1_cds_WP_041454374.1_932	456	272.658	3480	344.887
lcl|NC_007481.1_cds_WP_011327685.1_933	1500	1334.22	38456	778.846
lcl|NC_007481.1_cds_WP_011327686.1_934	2661	2535.48	61898	659.679
lcl|NC_007481.1_cds_WP_011327687.1_935	501	336.734	632	50.716
lcl|NC_007481.1_cds_WP_011327688.1_936	960	775.735	1199	41.7658
lcl|NC_007481.1_cds_WP_011327689.1_937	270	108.748	4622	1148.49
lcl|NC_007481.1_cds_WP_011327690.1_938	2127	1986.26	13519	183.918
lcl|NC_007481.1_cds_WP_011327691.1_939	879	693.688	1575	61.3525
lcl|NC_007481.1_cds_WP_086998332.1_940	1176	984.433	902	24.7592
lcl|NC_007481.1_cds_WP_011327693.1_941	2793	2600.38	3444	35.7884
lcl|NC_007481.1_cds_WP_011327694.1_942	348	182.019	262	38.8956
lcl|NC_007481.1_cds_WP_011327695.1_943	1518	1294.23	3358	70.1109
lcl|NC_007481.1_cds_WP_011327696.1_944	537	350.79	555	42.7525
lcl|NC_007481.1_cds_WP_011327697.1_945	270	108.748	213	52.9267
lcl|NC_007481.1_cds_WP_011327698.1_946	330	160.561	552	92.8997
lcl|NC_007481.1_cds_WP_011327699.1_947	435	266.632	1010	102.358
lcl|NC_007481.1_cds_WP_011327700.1_948	2247	2076.37	3005	39.1071
lcl|NC_007481.1_cds_WP_011327701.1_949	354	177.293	765	116.596
lcl|NC_007481.1_cds_WP_011327702.1_950	216	67.5858	420	167.923
lcl|NC_007481.1_cds_WP_011327703.1_951	213	65.5508	11466	4726.61
lcl|NC_007481.1_cds_WP_011327704.1_952	213	65.5508	4845	1997.24
lcl|NC_007481.1_cds_WP_011327705.1_953	216	67.5858	2922	1168.26
lcl|NC_007481.1_cds_WP_041454375.1_954	1614	1450.64	4551	84.774
lcl|NC_007481.1_cds_WP_011327707.1_955	240	85.1478	549	174.227
lcl|NC_007481.1_cds_WP_011327708.1_956	966	786.416	2552	87.6888
lcl|NC_007481.1_cds_WP_011327709.1_957	654	478.347	1191	67.2797
lcl|NC_007481.1_cds_WP_011327710.1_958	279	116.232	2069	481.008
lcl|NC_007481.1_cds_WP_011327711.1_959	1164	977.902	3475	96.0229
lcl|NC_007481.1_cds_WP_041454376.1_960	774	595.913	1289	58.4501
lcl|NC_007481.1_cds_WP_011327713.1_961	1107	900.487	534	16.0243
lcl|NC_007481.1_cds_WP_011327714.1_962	1869	1681.14	1462	23.4996
lcl|NC_007481.1_cds_WP_011327715.1_963	471	288.087	1951	182.999
lcl|NC_007481.1_cds_WP_011327716.1_964	318	150.024	1337	240.817
lcl|NC_007481.1_cds_WP_041454377.1_965	645	456.432	663	39.2512
lcl|NC_007481.1_cds_WP_011327718.1_966	1038	824.319	2877	94.3106
lcl|NC_007481.1_cds_WP_011327719.1_967	492	314.526	934	80.2427
lcl|NC_007481.1_cds_WP_011327720.1_968	2589	2436.95	30506	338.263
lcl|NC_007481.1_cds_WP_011327721.1_969	459	267.124	2930	296.395
lcl|NC_007481.1_cds_WP_011327722.1_970	2424	2256.38	8839	105.854
lcl|NC_007481.1_cds_WP_011327723.1_971	477	288.215	247	23.1577
lcl|NC_007481.1_cds_WP_011327724.1_972	516	336.1	607	48.8018
lcl|NC_007481.1_cds_WP_011327725.1_973	789	594.196	684	31.1058
lcl|NC_007481.1_cds_WP_011327726.1_974	597	411.811	1159	76.0503
lcl|NC_007481.1_cds_WP_011327727.1_975	3243	3094.53	12360	107.929
lcl|NC_007481.1_cds_WP_208619492.1_976	315	147.382	424	77.7388
lcl|NC_007481.1_cds_WP_011327729.1_977	282	118.74	415	94.4426
lcl|NC_007481.1_cds_WP_041454378.1_978	294	128.977	507	106.221
lcl|NC_007481.1_cds_WP_011327731.1_979	1551	1375.47	1489	29.2522
lcl|NC_007481.1_cds_WP_011327732.1_980	885	716.376	3243	122.327
lcl|NC_007481.1_cds_WP_011327733.1_981	459	275.442	721	70.7327
lcl|NC_007481.1_cds_WP_011327734.1_982	1059	897.695	1336	40.2155
lcl|NC_007481.1_cds_WP_041454380.1_983	1449	1277.4	15977	337.974
lcl|NC_007481.1_cds_WP_011327736.1_984	1170	978.126	4962	137.081
lcl|NC_007481.1_cds_WP_011327737.1_985	1092	908.126	1557	46.3295
lcl|NC_007481.1_cds_WP_197108779.1_986	570	396.092	1440	98.2385
lcl|NC_007481.1_cds_WP_011327739.1_987	615	428.608	48799	3076.57
lcl|NC_007481.1_cds_WP_011327740.1_988	948	788.726	3135	107.406
lcl|NC_007481.1_cds_WP_011327741.1_989	855	671.858	5097	204.999
lcl|NC_007481.1_cds_WP_041454676.1_990	588	404.939	2671	178.238
lcl|NC_007481.1_cds_WP_041454381.1_991	1257	1097.44	3080	75.8374
lcl|NC_007481.1_cds_WP_011327744.1_992	1086	936.256	3813	110.049
lcl|NC_007481.1_cds_WP_011327745.1_993	840	656.29	669	27.5452
lcl|NC_007481.1_cds_WP_011327746.1_994	375	190.163	301	42.7716
lcl|NC_007481.1_cds_WP_011327747.1_995	831	643.409	1352	56.7813
lcl|NC_007481.1_cds_WP_011327748.1_996	1254	1054.45	976	25.0116
lcl|NC_007481.1_cds_WP_011327749.1_997	855	675.892	2904	116.101
lcl|NC_007481.1_cds_WP_011327750.1_998	897	707.766	2305	88.0029
lcl|NC_007481.1_cds_WP_011327751.1_999	630	460.054	609	35.7704
lcl|NC_007481.1_cds_WP_041454382.1_1000	369	185.23	330	48.1414
lcl|NC_007481.1_cds_WP_011327753.1_1001	1086	906.053	1444	43.0655
lcl|NC_007481.1_cds_WP_011327754.1_1002	732	544.927	605	30.0008
lcl|NC_007481.1_cds_WP_011327756.1_1003	354	183.922	502	73.7538
lcl|NC_007481.1_cds_WP_011327758.1_1004	1566	1365.2	1312	25.969
lcl|NC_007481.1_cds_WP_167376930.1_1005	171	39.2813	1131	778.023
lcl|NC_007481.1_cds_WP_011327760.1_1006	444	253.073	1479	157.92
lcl|NC_007481.1_cds_WP_011327761.1_1007	1914	1729.36	22423	350.367
lcl|NC_007481.1_cds_WP_011327762.1_1008	924	762.563	4335	153.613
lcl|NC_007481.1_cds_WP_011327763.1_1009	210	63.5039	99	42.126
lcl|NC_007481.1_cds_WP_011327764.1_1010	861	681.23	776	30.7811
lcl|NC_007481.1_cds_WP_041454383.1_1011	2052	1877.68	1110	15.9741
lcl|NC_007481.1_cds_WP_041454384.1_1012	732	530.111	386	19.676
lcl|NC_007481.1_cds_WP_011327767.1_1013	3414	3245.88	7033	58.5496
lcl|NC_007481.1_cds_WP_011327768.1_1014	747	564.04	8460	405.299
lcl|NC_007481.1_cds_WP_011327769.1_1015	2022	1859.32	2780	40.4024
lcl|NC_007481.1_cds_WP_011327770.1_1016	345	174.087	141	21.8861
lcl|NC_007481.1_cds_WP_011327771.1_1017	516	333.644	232	18.7897
lcl|NC_007481.1_cds_WP_011327772.1_1018	441	259.954	160	16.6318
lcl|NC_007481.1_cds_WP_011327773.1_1019	441	263.524	424	43.4772
lcl|NC_007481.1_cds_WP_011327774.1_1020	1641	1406.8	3428	65.8452
lcl|NC_007481.1_cds_WP_011327775.1_1021	2868	2623.48	7394	76.1584
lcl|NC_007481.1_cds_WP_011327776.1_1022	267	106.301	406	103.205
lcl|NC_007481.1_cds_WP_011327777.1_1023	402	222.573	419	50.8694
lcl|NC_007481.1_cds_WP_011327779.1_1024	1083	907.651	4091	121.794
lcl|NC_007481.1_cds_WP_011327780.1_1025	1908	1752.41	5077	78.2866
lcl|NC_007481.1_cds_WP_011327781.1_1026	2082	2006.6	10801	145.451
lcl|NC_007481.1_cds_WP_011327782.1_1027	1848	1701.51	2769	43.9749
lcl|NC_007481.1_cds_WP_041454385.1_1028	636	462.43	920	53.7597
lcl|NC_007481.1_cds_WP_041454386.1_1029	699	512.759	1848	97.3877
lcl|NC_007481.1_cds_WP_011327787.1_1030	642	450.414	424	25.4372
lcl|NC_007481.1_cds_WP_041454387.1_1031	1059	895.957	974	29.3756
lcl|NC_007481.1_cds_WP_011327789.1_1032	2541	2434.4	4536	50.3497
lcl|NC_007481.1_cds_WP_011327790.1_1033	555	397.031	591	40.2234
lcl|NC_007481.1_cds_WP_011327791.1_1034	582	396.778	1302	88.6706
lcl|NC_007481.1_cds_WP_011327792.1_1035	1944	1699.23	8198	130.368
lcl|NC_007481.1_cds_WP_011327795.1_1036	1377	1161.95	951	22.1161
lcl|NC_007481.1_cds_WP_011327796.1_1037	1995	1860.44	3334	48.4245
lcl|NC_007481.1_cds_WP_011327797.1_1038	939	772.741	670	23.4291
lcl|NC_007481.1_cds_WP_011327799.1_1039	1047	850.637	1503	47.7453
lcl|NC_007481.1_cds_WP_011327800.1_1040	243	87.4827	312	96.3713
lcl|NC_007481.1_cds_WP_011327801.1_1041	450	269.629	869	87.0902
lcl|NC_007481.1_cds_WP_011327802.1_1042	657	473.653	2053	117.124
lcl|NC_007481.1_cds_WP_041454388.1_1043	666	490.879	2887	158.923
lcl|NC_007481.1_cds_WP_011327805.1_1044	744	555.296	1170	56.9347
lcl|NC_007481.1_cds_WP_011327806.1_1045	462	284.509	3997	379.624
lcl|NC_007481.1_cds_WP_011327807.1_1046	243	87.4827	249	76.9117
lcl|NC_007481.1_cds_WP_011327808.1_1047	480	290.768	4412	410.019
lcl|NC_007481.1_cds_WP_011327809.1_1048	537	361.243	1520	113.7
lcl|NC_007481.1_cds_WP_011327811.1_1049	1059	860.38	2223	69.8176
lcl|NC_007481.1_cds_WP_011327812.1_1050	1416	1220.22	1069	23.6732
lcl|NC_007481.1_cds_WP_011327814.1_1052	528	343.563	332	26.1124
lcl|NC_007481.1_cds_WP_011327815.1_1053	594	402.708	743	49.8556
lcl|NC_007481.1_cds_WP_011327816.1_1054	1338	1138.97	2116	50.202
lcl|NC_007481.1_cds_WP_011327817.1_1055	450	273.631	1431	141.316
lcl|NC_007481.1_cds_WP_011327818.1_1056	555	390.224	2001	138.563
lcl|NC_007481.1_cds_WP_011327819.1_1057	348	175.966	2379	365.326
lcl|NC_007481.1_cds_WP_011327820.1_1058	1458	1292.81	8932	186.694
lcl|NC_007481.1_cds_WP_011327821.1_1059	666	467.435	1446	83.5915
lcl|NC_007481.1_cds_WP_011327822.1_1060	219	69.7206	288	111.621
lcl|NC_007481.1_cds_WP_011327823.1_1061	1074	873.551	819	25.3344
lcl|NC_007481.1_cds_WP_011327824.1_1062	2259	2094.19	2136	27.5614
lcl|NC_007481.1_cds_WP_011327825.1_1063	1647	1457.23	17669	327.643
lcl|NC_007481.1_cds_WP_011327826.1_1064	1476	1293.16	23957	500.605
lcl|NC_007481.1_cds_WP_011327827.1_1065	711	547.295	6246	308.387
lcl|NC_007481.1_cds_WP_011327828.1_1066	705	527.344	7133	365.506
lcl|NC_007481.1_cds_WP_011327829.1_1067	1035	858.103	5258	165.576
lcl|NC_007481.1_cds_WP_181949558.1_1068	3888	3713.46	5613	40.8443
lcl|NC_007481.1_cds_WP_011327831.1_1069	384	193.6	2594	362.059
lcl|NC_007481.1_cds_WP_011327832.1_1070	297	131.581	2640	542.16
lcl|NC_007481.1_cds_WP_011327833.1_1071	1191	1005.06	1238	33.2846
lcl|NC_007481.1_cds_WP_041454389.1_1072	672	506.987	1009	53.7787
lcl|NC_007481.1_cds_WP_011327835.1_1073	432	256.547	413	43.5009
lcl|NC_007481.1_cds_WP_011327836.1_1074	996	822.979	1645	54.0123
lcl|NC_007481.1_cds_WP_011327837.1_1075	3324	3084.86	3474	30.4305
lcl|NC_007481.1_cds_WP_011327838.1_1076	687	491.778	697	38.2982
lcl|NC_007481.1_cds_WP_011327839.1_1077	528	346.649	1169	91.1255
lcl|NC_007481.1_cds_WP_011327840.1_1078	303	136.82	8528	1684.28
lcl|NC_007481.1_cds_WP_011327842.1_1079	921	722.642	3463	129.493
lcl|NC_007481.1_cds_WP_011327843.1_1080	480	307.074	249	21.9115
lcl|NC_007481.1_cds_WP_011327844.1_1081	435	246.275	472	51.7889
lcl|NC_007481.1_cds_WP_050754470.1_1082	1293	1088.75	989	24.5462
lcl|NC_007481.1_cds_WP_011327846.1_1083	759	579.369	1780	83.0195
lcl|NC_007481.1_cds_WP_011327847.1_1084	978	791.994	1398	47.6981
lcl|NC_007481.1_cds_WP_011327848.1_1085	1377	1204.48	6218	139.498
lcl|NC_007481.1_cds_WP_011327849.1_1086	576	389.327	634	44.0038
lcl|NC_007481.1_cds_WP_011327850.1_1087	1341	1161	6769	157.546
lcl|NC_007481.1_cds_WP_011327851.1_1088	1527	1354.9	66975	1335.74
lcl|NC_007481.1_cds_WP_041454390.1_1089	1041	854.375	1895	59.9344
lcl|NC_007481.1_cds_WP_080516808.1_1090	639	459.838	231	13.5745
lcl|NC_007481.1_cds_WP_232503361.1_1091	2838	2659.02	3219	32.7125
lcl|NC_007481.1_cds_WP_011327855.1_1092	825	633.12	621	26.5046
lcl|NC_007481.1_cds_WP_011327856.1_1093	3183	3011.39	16939	151.998
lcl|NC_007481.1_cds_WP_011327857.1_1094	342	171.329	1090	171.914
lcl|NC_007481.1_cds_WP_011327858.1_1095	753	572.577	692	32.6578
lcl|NC_007481.1_cds_WP_041454392.1_1096	333	163.249	858	142.021
lcl|NC_007481.1_cds_WP_011327863.1_1098	1182	992.018	1052	28.6558
lcl|NC_007481.1_cds_WP_080516809.1_1099	765	583.446	2065	95.6389
lcl|NC_007481.1_cds_WP_011327866.1_1100	888	689.452	7915	310.215
lcl|NC_007481.1_cds_WP_011327867.1_1102	2370	2144.01	2704	34.0796
lcl|NC_007481.1_cds_WP_011327868.1_1103	1053	860.232	19485	612.069
lcl|NC_007481.1_cds_WP_002961702.1_1104	204	59.4899	15497	7039.15
lcl|NC_007481.1_cds_WP_011327871.1_1105	771	594.531	52404	2381.8
lcl|NC_007481.1_cds_WP_011327872.1_1106	1365	1182.83	87497	1998.88
lcl|NC_007481.1_cds_WP_011327873.1_1107	525	353.314	4918	376.135
lcl|NC_007481.1_cds_WP_007583867.1_1108	405	230.335	3342	392.069
lcl|NC_007481.1_cds_WP_011327875.1_1109	618	468.842	9644	555.835
lcl|NC_007481.1_cds_WP_011327876.1_1110	1260	1047.94	31536	813.177
lcl|NC_007481.1_cds_WP_011327877.1_1111	1044	828.35	792	25.8361
lcl|NC_007481.1_cds_WP_011327878.1_1112	327	157.906	198	33.883
lcl|NC_007481.1_cds_WP_011327879.1_1113	981	820.985	4765	156.835
lcl|NC_007481.1_cds_WP_011327880.1_1114	537	387.384	5988	417.692
lcl|NC_007481.1_cds_WP_086993388.1_1115	828	634.165	2236	95.2764
lcl|NC_007481.1_cds_WP_011327882.1_1116	753	554.935	585	28.4859
lcl|NC_007481.1_cds_WP_011327884.1_1117	546	364.806	993	73.5533
lcl|NC_007481.1_cds_WP_011327885.1_1118	2529	2389.26	8831	99.8761
lcl|NC_007481.1_cds_WP_011327886.1_1119	327	157.906	365	62.4611
lcl|NC_007481.1_cds_WP_011327887.1_1120	609	441.076	631	38.6573
lcl|NC_007481.1_cds_WP_011327889.1_1121	1170	995.788	893	24.2326
lcl|NC_007481.1_cds_WP_011327890.1_1122	714	549.488	862	42.3901
lcl|NC_007481.1_cds_WP_011327891.1_1123	1914	1739.32	9385	145.804
lcl|NC_007481.1_cds_WP_011327892.1_1124	645	463.558	23237	1354.54
lcl|NC_007481.1_cds_WP_011327893.1_1125	582	404.091	2571	171.925
lcl|NC_007481.1_cds_WP_011327894.1_1126	1005	821.085	1773	58.3494
lcl|NC_007481.1_cds_WP_011327895.1_1127	972	780.108	773	26.7757
lcl|NC_007481.1_cds_WP_041454394.1_1128	1515	1301.4	1568	32.5576
lcl|NC_007481.1_cds_WP_011327897.1_1129	1284	1111.48	2657	64.5958
lcl|NC_007481.1_cds_WP_011327898.1_1130	1923	1733.99	4487	69.924
lcl|NC_007481.1_cds_WP_011327899.1_1131	582	391.267	30271	2090.59
lcl|NC_007481.1_cds_WP_004335359.1_1132	339	175.027	336	51.8741
lcl|NC_007481.1_cds_WP_011327900.1_1133	324	155.242	371	64.5774
lcl|NC_007481.1_cds_WP_011327901.1_1134	1674	1511.6	4515	80.7116
lcl|NC_007481.1_cds_WP_011327902.1_1135	558	359.378	1129	84.8903
lcl|NC_007481.1_cds_WP_011327903.1_1136	885	716.356	1338	50.4711
lcl|NC_007481.1_cds_WP_041454395.1_1137	966	765.979	2257	79.6215
lcl|NC_007481.1_cds_WP_011327905.1_1138	612	416.323	3053	198.158
lcl|NC_007481.1_cds_WP_011327906.1_1139	1203	980.918	905	24.9305
lcl|NC_007481.1_cds_WP_011327907.1_1140	798	642.223	10214	429.76
lcl|NC_007481.1_cds_WP_041454396.1_1141	783	591.046	2552	116.674
lcl|NC_007481.1_cds_WP_011327909.1_1142	1314	1120.12	7007	169.038
lcl|NC_007481.1_cds_WP_011327910.1_1143	804	636.639	2392	101.527
lcl|NC_007481.1_cds_WP_041454397.1_1144	1137	962.05	51427	1444.47
lcl|NC_007481.1_cds_WP_011327912.1_1145	3219	3091.21	63044	551.1
lcl|NC_007481.1_cds_WP_011327913.1_1146	477	287.426	764	71.8262
lcl|NC_007481.1_cds_WP_011327914.1_1147	846	644.695	2022	84.7505
lcl|NC_007481.1_cds_WP_011327915.1_1148	1059	871.816	22556	699.122
lcl|NC_007481.1_cds_WP_011327916.1_1149	654	481.47	3194	179.259
lcl|NC_007481.1_cds_WP_011327917.1_1150	657	473.851	14930	851.4
lcl|NC_007481.1_cds_WP_011327919.1_1151	936	772.663	767	26.8238
lcl|NC_007481.1_cds_WP_011327920.1_1152	624	440.839	522	31.9968
lcl|NC_007481.1_cds_WP_041454678.1_1153	1671	1463.9	1061	19.5848
lcl|NC_007481.1_cds_WP_011327922.1_1154	3150	2964.47	3029	27.6101
lcl|NC_007481.1_cds_WP_011327923.1_1155	1176	1025.77	1118	29.4515
lcl|NC_007481.1_cds_WP_011327924.1_1156	264	103.924	241	62.6636
lcl|NC_007481.1_cds_WP_011327925.1_1157	1869	1711.93	3931	62.0485
lcl|NC_007481.1_cds_WP_011327926.1_1158	510	319.625	1476	124.784
lcl|NC_007481.1_cds_WP_011327927.1_1159	546	364.3	46537	3451.87
lcl|NC_007481.1_cds_WP_011327928.1_1160	2775	2609.24	7269	75.2794
lcl|NC_007481.1_cds_WP_011327929.1_1161	549	361.833	725	54.1435
lcl|NC_007481.1_cds_WP_011327930.1_1162	1272	1089.02	1299	32.2321
lcl|NC_007481.1_cds_WP_181949559.1_1164	1392	1226.73	14484	319.046
lcl|NC_007481.1_cds_WP_011327934.1_1165	744	548.46	474	23.3533
lcl|NC_007481.1_cds_WP_011327935.1_1166	1326	1126.86	1078	25.8503
lcl|NC_007481.1_cds_WP_011327936.1_1167	495	296.138	233	21.2607
lcl|NC_007481.1_cds_WP_041454398.1_1168	882	712.628	2133	80.8804
lcl|NC_007481.1_cds_WP_011327938.1_1169	1446	1263.54	2197	46.9848
lcl|NC_007481.1_cds_WP_011327939.1_1170	1803	1510.54	1230	22.0034
lcl|NC_007481.1_cds_WP_011327940.1_1171	1251	1049.5	663	17.0706
lcl|NC_007481.1_cds_WP_011327941.1_1172	408	228.988	384	45.3142
lcl|NC_007481.1_cds_WP_011327942.1_1173	1170	999.779	1279	34.5686
lcl|NC_007481.1_cds_WP_011327943.1_1174	948	743.506	513	18.6444
lcl|NC_007481.1_cds_WP_011327944.1_1175	954	771.37	557	19.5123
lcl|NC_007481.1_cds_WP_011327945.1_1176	408	222.071	1319	160.497
lcl|NC_007481.1_cds_WP_011327946.1_1177	504	322.627	878	73.5376
lcl|NC_007481.1_cds_WP_011327947.1_1178	792	617.88	754	32.9748
lcl|NC_007481.1_cds_WP_041454679.1_1179	594	411.339	572	37.5761
lcl|NC_007481.1_cds_WP_041454399.1_1180	606	409.626	7586	500.427
lcl|NC_007481.1_cds_WP_041454400.1_1181	180	44.3947	71	43.2158
lcl|NC_007481.1_cds_WP_041454401.1_1182	1044	851.291	683	21.6799
lcl|NC_007481.1_cds_WP_011327952.1_1183	1053	835.511	703	22.7363
lcl|NC_007481.1_cds_WP_011327953.1_1184	996	830.085	9731	316.775
lcl|NC_007481.1_cds_WP_011327954.1_1185	2583	2443.23	93123	1029.93
lcl|NC_007481.1_cds_WP_011327955.1_1186	309	142.056	364	69.2402
lcl|NC_007481.1_cds_WP_011327956.1_1187	2157	1962.37	21284	293.081
lcl|NC_007481.1_cds_WP_011327957.1_1188	1293	1116.67	7359	178.078
lcl|NC_007481.1_cds_WP_011327958.1_1189	810	631.972	994	42.5015
lcl|NC_007481.1_cds_WP_041454402.1_1190	669	482.311	406	22.7465
lcl|NC_007481.1_cds_WP_011327960.1_1191	1185	959.409	920	25.9119
lcl|NC_007481.1_cds_WP_011327961.1_1192	891	700.131	3411	131.649
lcl|NC_007481.1_cds_WP_041454403.1_1193	1035	817.302	3181	105.171
lcl|NC_007481.1_cds_WP_011327963.1_1194	1095	902.415	1062	31.8005
lcl|NC_007481.1_cds_WP_011327964.1_1195	411	218.878	714	88.1479
lcl|NC_007481.1_cds_WP_011327965.1_1196	1338	1142.32	6970	164.877
lcl|NC_007481.1_cds_WP_007375447.1_1197	675	495.596	7623	415.637
lcl|NC_007481.1_cds_WP_011327966.1_1198	258	99.1047	3553	968.761
lcl|NC_007481.1_cds_WP_011327967.1_1199	303	136.82	1407	277.883
lcl|NC_007481.1_cds_WP_011327968.1_1200	1425	1209.82	2453	54.789
lcl|NC_007481.1_cds_WP_011327969.1_1201	270	108.748	804	199.78
lcl|NC_007481.1_cds_WP_011327970.1_1202	822	630.965	2707	115.931
lcl|NC_007481.1_cds_WP_011327971.1_1203	1185	1012.28	5272	140.731
lcl|NC_007481.1_cds_WP_011327972.1_1204	1365	1189.32	8934	202.985
lcl|NC_007481.1_cds_WP_011327973.1_1205	1068	904.359	10559	315.499
lcl|NC_007481.1_cds_WP_041454404.1_1206	603	416.967	1406	91.117
lcl|NC_007481.1_cds_WP_011327975.1_1207	1569	1393.57	6267	121.52
lcl|NC_007481.1_cds_WP_011327976.1_1208	855	672.905	720	28.9131
lcl|NC_007481.1_cds_WP_011327977.1_1209	621	430.708	285	17.8804
lcl|NC_007481.1_cds_WP_089368950.1_1210	753	571.352	395	18.6814
lcl|NC_007481.1_cds_WP_011327979.1_1211	555	369.034	1317	96.4351
lcl|NC_007481.1_cds_WP_011327980.1_1212	579	396.057	9853	672.244
lcl|NC_007481.1_cds_WP_011327981.1_1213	852	653.813	1089	45.008
lcl|NC_007481.1_cds_WP_007375427.1_1214	168	37.6469	155	111.255
lcl|NC_007481.1_cds_WP_231613459.1_1215	564	363.117	1208	89.8952
lcl|NC_007481.1_cds_WP_041454683.1_1216	1251	1051.12	3153	81.0563
lcl|NC_007481.1_cds_WP_011327985.1_1217	447	270.622	1901	189.817
lcl|NC_007481.1_cds_WP_011327986.1_1218	369	196.17	5203	716.7
lcl|NC_007481.1_cds_WP_011327987.1_1219	948	765.322	1096	38.6974
lcl|NC_007481.1_cds_WP_011327988.1_1220	1779	1551.29	1774	30.9013
lcl|NC_007481.1_cds_WP_011327989.1_1221	963	778.533	5187	180.034
lcl|NC_007481.1_cds_WP_011327990.1_1222	252	94.378	2648	758.163
lcl|NC_007481.1_cds_WP_011327991.1_1223	651	450.784	1132	67.8568
lcl|NC_007481.1_cds_WP_011327992.1_1224	417	227.347	456	54.1989
lcl|NC_007481.1_cds_WP_011327993.1_1225	525	328.364	612	50.363
lcl|NC_007481.1_cds_WP_011327994.1_1226	1557	1339.8	1586	31.9874
lcl|NC_007481.1_cds_WP_011327995.1_1227	537	355.563	586	44.5345
lcl|NC_007481.1_cds_WP_011327996.1_1228	183	46.1783	432	252.791
lcl|NC_007481.1_cds_WP_011327997.1_1229	789	582.077	1228	57.0077
lcl|NC_007481.1_cds_WP_011327998.1_1230	2022	1807.12	16080	240.445
lcl|NC_007481.1_cds_WP_011327999.1_1231	1077	929.508	3691	107.302
lcl|NC_007481.1_cds_WP_011328000.1_1232	585	415.567	803	52.2144
lcl|NC_007481.1_cds_WP_011328001.1_1233	786	599.387	346	15.5985
lcl|NC_007481.1_cds_WP_011328002.1_1234	594	403.294	495	33.1664
lcl|NC_007481.1_cds_WP_011328003.1_1235	345	175.973	2517	386.502
lcl|NC_007481.1_cds_WP_011328004.1_1236	1218	1039.77	4295	111.62
lcl|NC_007481.1_cds_WP_011328005.1_1237	468	289.357	1353	126.351
lcl|NC_007481.1_cds_WP_011328006.1_1238	621	445.04	8121	493.09
lcl|NC_007481.1_cds_WP_011328007.1_1239	426	241.697	71678	8013.63
lcl|NC_007481.1_cds_WP_011328008.1_1240	1365	1156.7	13969	326.333
lcl|NC_007481.1_cds_WP_011328010.1_1241	873	675.51	539	21.5612
lcl|NC_007481.1_cds_WP_041454406.1_1242	684	491.492	267	14.6795
lcl|NC_007481.1_cds_WP_011328012.1_1243	1131	945.378	2004	57.2806
lcl|NC_007481.1_cds_WP_011328013.1_1244	345	174.087	326	50.6019
lcl|NC_007481.1_cds_WP_011328014.1_1245	498	301.613	2385	213.675
lcl|NC_007481.1_cds_WP_011328017.1_1246	447	279.465	12412	1200.14
lcl|NC_007481.1_cds_WP_011328018.1_1247	822	625.019	3992	172.589
lcl|NC_007481.1_cds_WP_041454686.1_1248	648	448.062	410	24.7264
lcl|NC_007481.1_cds_WP_011328020.1_1249	807	609.929	1334	59.1006
