target_id	length	eff_length	est_counts	tpm
lcl|NC_021214.1_cds_WP_004083169.1_359	1326	1169.75	400	103.899
lcl|NC_021214.1_cds_WP_004083171.1_360	1356	1210.61	811	203.544
lcl|NC_021214.1_cds_WP_004083173.1_361	642	452.058	230	154.588
lcl|NC_021214.1_cds_WP_004083177.1_362	678	493.691	198	121.858
lcl|NC_021214.1_cds_WP_004083179.1_363	1110	875.267	222	77.0647
lcl|NC_021214.1_cds_WP_004083181.1_364	444	219.155	3893	5397.31
lcl|NC_021214.1_cds_WP_004083183.1_365	729	517.884	3914	2296.32
lcl|NC_021214.1_cds_WP_004083185.1_366	459	232.298	162	211.891
lcl|NC_021214.1_cds_WP_004083186.1_367	3003	2744.79	1649	182.539
lcl|NC_021214.1_cds_WP_004083187.1_368	1791	1567.04	13159	2551.44
lcl|NC_021214.1_cds_WP_004083188.1_369	444	214.632	1772	2508.49
lcl|NC_021214.1_cds_WP_010865105.1_370	633	487.348	1376	857.871
lcl|NC_021214.1_cds_WP_004083192.1_371	726	485.157	139	87.0513
lcl|NC_021214.1_cds_WP_004083193.1_372	966	766.989	343	135.878
lcl|NC_021214.1_cds_WP_004083195.1_373	1332	1160.3	2513	658.059
lcl|NC_021214.1_cds_WP_004083197.1_374	336	137	1412	3131.53
lcl|NC_021214.1_cds_WP_004083198.1_375	1350	1208.21	1164	292.721
lcl|NC_021214.1_cds_WP_004083200.1_376	663	439.675	209	144.43
lcl|NC_021214.1_cds_WP_004083201.1_377	501	333.592	103	93.8134
lcl|NC_021214.1_cds_WP_227738437.1_378	546	362.748	248	207.725
lcl|NC_021214.1_cds_WP_004083208.1_379	1956	1782.06	1440	245.518
lcl|NC_021214.1_cds_WP_004083209.1_380	966	781.632	800	310.979
lcl|NC_021214.1_cds_WP_004083210.1_381	1011	781.167	441	171.529
lcl|NC_021214.1_cds_WP_004083211.1_382	1086	842.733	447	161.161
lcl|NC_021214.1_cds_WP_010865109.1_383	906	721.408	503	211.851
lcl|NC_021214.1_cds_WP_004083215.1_384	1221	1002.57	278	84.251
lcl|NC_021214.1_cds_WP_004083219.1_385	1116	873.904	370	128.642
lcl|NC_021214.1_cds_WP_004083223.1_386	738	573.216	1904	1009.23
lcl|NC_021214.1_cds_WP_004083225.1_387	1278	1084.44	3260	913.389
lcl|NC_021214.1_cds_WP_024103735.1_388	447	276.677	1312	1440.8
lcl|NC_021214.1_cds_WP_004083229.1_389	1524	1445.4	3759	790.181
lcl|NC_021214.1_cds_WP_227738418.1_390	1143	970.514	3270	1023.74
lcl|NC_021214.1_cds_WP_004083233.1_391	678	454.91	109	72.8022
lcl|NC_021214.1_cds_WP_004083236.1_392	1218	1049.93	304	87.9747
lcl|NC_021214.1_cds_WP_004083238.1_393	555	332.185	263	240.557
lcl|NC_021214.1_cds_WP_004083240.1_394	1308	1204.35	704	177.608
lcl|NC_021214.1_cds_WP_004083241.1_395	342	143	68	144.483
lcl|NC_021214.1_cds_WP_004083243.1_396	510	311.324	141	137.61
lcl|NC_021214.1_cds_WP_004083245.1_397	801	624.621	429	208.681
lcl|NC_021214.1_cds_WP_004083247.1_398	603	359.394	636	537.687
lcl|NC_021214.1_cds_WP_015646099.1_399	459	213.664	190	270.187
lcl|NC_021214.1_cds_WP_004083251.1_400	1035	883.975	937	322.064
lcl|NC_021214.1_cds_WP_004083253.1_401	816	609.629	792	394.733
lcl|NC_021214.1_cds_WP_004083256.1_402	450	264.183	383	440.49
lcl|NC_021214.1_cds_WP_227738419.1_403	1140	914.325	482	160.173
lcl|NC_021214.1_cds_WP_004083260.1_404	1188	1080.61	265	74.5108
lcl|NC_021214.1_cds_WP_004083262.1_405	972	917.591	140	46.3577
lcl|NC_021214.1_cds_WP_004083264.1_406	1005	830.207	233	85.2732
lcl|NC_021214.1_cds_WP_004083266.1_407	861	676.365	113	50.7622
lcl|NC_021214.1_cds_WP_004083268.1_408	813	591.294	110	56.524
lcl|NC_021214.1_cds_WP_004083270.1_409	822	560.966	609	329.856
lcl|NC_021214.1_cds_WP_004083271.1_410	1332	1154.99	1927	506.926
lcl|NC_021214.1_cds_WP_004083273.1_411	885	632.402	152	73.0287
lcl|NC_021214.1_cds_WP_004083275.1_412	849	678.066	268	120.09
lcl|NC_021214.1_cds_WP_004083278.1_413	1080	858.908	428	151.405
lcl|NC_021214.1_cds_WP_004083281.1_414	915	681.755	2139	953.291
lcl|NC_021214.1_cds_WP_004083283.1_415	1095	897.685	22425	7590.17
lcl|NC_021214.1_cds_WP_004083291.1_416	891	672.864	145	65.4763
lcl|NC_021214.1_cds_WP_004083301.1_417	987	768.116	405	160.203
lcl|NC_021214.1_cds_WP_004083303.1_418	1218	923.4	501	164.851
lcl|NC_021214.1_cds_WP_004083312.1_419	1995	1748.71	659	114.501
lcl|NC_021214.1_cds_WP_004083314.1_420	1308	1042.95	637	185.575
lcl|NC_021214.1_cds_WP_010865116.1_421	1971	1755.68	1222.77	211.613
lcl|NC_021214.1_cds_WP_004083318.1_422	816	563.767	82	44.1934
lcl|NC_021214.1_cds_WP_004083320.1_423	861	593.976	96	49.1072
lcl|NC_021214.1_cds_WP_004083321.1_424	1272	1015.96	402	120.225
lcl|NC_021214.1_cds_WP_010865117.1_425	1104	884.301	216	74.2159
lcl|NC_021214.1_cds_WP_010865118.1_426	1413	1401.04	960.45	208.29
lcl|NC_021214.1_cds_WP_015646101.1_428	1104	905.907	194	65.0671
lcl|NC_021214.1_cds_WP_010865120.1_429	1347	1124.5	570	154.014
lcl|NC_021214.1_cds_WP_004081528.1_430	1410	1201.4	627	158.57
lcl|NC_021214.1_cds_WP_004081527.1_431	645	352.815	386	332.417
lcl|NC_021214.1_cds_WP_004081526.1_432	1446	1248.9	747	181.734
lcl|NC_021214.1_cds_WP_004081525.1_433	759	594.189	241	123.235
lcl|NC_021214.1_cds_WP_010865122.1_434	1284	1048.75	296	85.7553
lcl|NC_021214.1_cds_WP_015646102.1_435	1431	1292.33	403	94.7492
lcl|NC_021214.1_cds_WP_004081522.1_436	1377	1227.96	979	242.237
lcl|NC_021214.1_cds_WP_004081521.1_437	1215	1072.27	891	252.473
lcl|NC_021214.1_cds_WP_004081520.1_438	516	340.096	275	245.682
lcl|NC_021214.1_cds_WP_004081519.1_439	1143	933.908	677	220.256
lcl|NC_021214.1_cds_WP_004081518.1_440	2136	1950.86	1933	301.057
lcl|NC_021214.1_cds_WP_004081517.1_441	663	466.547	315	205.144
lcl|NC_021214.1_cds_WP_004081516.1_442	153	10.2518	0	0
lcl|NC_021214.1_cds_WP_004081514.1_444	198	19.9132	498	7598.56
lcl|NC_021214.1_cds_WP_004081513.1_445	1062	804.473	2466	931.375
lcl|NC_021214.1_cds_WP_004081512.1_446	426	227	1532	2050.58
lcl|NC_021214.1_cds_WP_004081511.1_447	702	469.953	1775	1147.59
lcl|NC_021214.1_cds_WP_004081510.1_448	540	306.244	420	416.701
lcl|NC_021214.1_cds_WP_004081509.1_449	387	188	1375	2222.22
lcl|NC_021214.1_cds_WP_004081508.1_450	3792	3549.27	6810	582.976
lcl|NC_021214.1_cds_WP_004081507.1_451	5073	4858.86	6808	425.724
lcl|NC_021214.1_cds_WP_004081506.1_452	1845	1694.48	15410	2763.19
lcl|NC_021214.1_cds_WP_004081505.1_453	2529	2288.71	777	103.151
lcl|NC_021214.1_cds_WP_231556608.1_454	882	701.16	392	169.868
lcl|NC_021214.1_cds_WP_004081503.1_455	561	308.584	379	373.172
lcl|NC_021214.1_cds_WP_004081502.1_456	849	612.819	1113	551.831
lcl|NC_021214.1_cds_WP_004081501.1_457	717	422.106	565	406.696
lcl|NC_021214.1_cds_WP_004081500.1_458	762	554.724	3412	1868.85
lcl|NC_021214.1_cds_WP_004081499.1_459	1338	1005.67	977	295.176
lcl|NC_021214.1_cds_WP_004081498.1_460	369	170	288	514.738
lcl|NC_021214.1_cds_WP_004081497.1_461	594	330.599	128	117.639
lcl|NC_021214.1_cds_WP_010865127.1_462	948	621.057	259	126.71
lcl|NC_021214.1_cds_WP_004081495.1_463	630	379.012	852	683.013
lcl|NC_021214.1_cds_WP_004081494.1_464	567	373.363	2121	1726.04
lcl|NC_021214.1_cds_WP_004081493.1_465	882	745.418	3315	1351.22
lcl|NC_021214.1_cds_WP_004081492.1_466	1296	1170.98	2521	654.133
lcl|NC_021214.1_cds_WP_008192125.1_467	525	282.418	351	377.623
lcl|NC_021214.1_cds_WP_004081490.1_468	1254	1034.41	55682	16355.5
lcl|NC_021214.1_cds_WP_004081489.1_469	1203	916.657	24917	8259.09
lcl|NC_021214.1_cds_WP_004081488.1_470	1206	1004.76	2418	731.198
lcl|NC_021214.1_cds_WP_004081487.1_471	231	37.0315	335	2748.63
lcl|NC_021214.1_cds_WP_004081486.1_472	2751	2687.84	1290	145.824
lcl|NC_021214.1_cds_WP_004081485.1_473	1149	949.991	197	63.0072
lcl|NC_021214.1_cds_WP_004081484.1_474	4248	4235.41	2948	211.483
lcl|NC_021214.1_cds_WP_004081483.1_475	708	545.019	290	161.67
lcl|NC_021214.1_cds_WP_004081482.1_476	951	799.96	1488	565.168
lcl|NC_021214.1_cds_WP_004081481.1_477	753	568.419	370	197.777
lcl|NC_021214.1_cds_WP_004081480.1_478	285	86.0288	251	886.489
lcl|NC_021214.1_cds_WP_004081479.1_479	309	110.001	447	1234.68
lcl|NC_021214.1_cds_WP_004081478.1_480	849	645.381	1799	846.951
lcl|NC_021214.1_cds_WP_010865132.1_481	489	269.745	478	538.416
lcl|NC_021214.1_cds_WP_004081476.1_482	735	527.868	644	370.684
lcl|NC_021214.1_cds_WP_227738421.1_483	624	397.235	826	631.794
lcl|NC_021214.1_cds_WP_004081463.1_484	987	796.956	688	262.299
lcl|NC_021214.1_cds_WP_004081460.1_485	690	413.938	385	282.597
lcl|NC_021214.1_cds_WP_004081456.1_486	504	305.289	323	321.466
lcl|NC_021214.1_cds_WP_004081454.1_487	1257	1037.55	756	221.389
lcl|NC_021214.1_cds_WP_004081452.1_488	561	351.788	253	218.516
lcl|NC_021214.1_cds_WP_004081450.1_489	855	631.048	406	195.482
lcl|NC_021214.1_cds_WP_043976157.1_490	948	792.645	944	361.856
lcl|NC_021214.1_cds_WP_004081446.1_491	489	268.368	429	485.702
lcl|NC_021214.1_cds_WP_227738440.1_492	1125	973.398	744	232.234
lcl|NC_021214.1_cds_WP_004081442.1_493	1005	849.995	803	287.04
lcl|NC_021214.1_cds_WP_004081440.1_494	942	777.294	691	270.107
lcl|NC_021214.1_cds_WP_004081437.1_495	1038	864.501	578	203.145
lcl|NC_021214.1_cds_WP_024103730.1_496	276	77.0924	1235	4867.41
lcl|NC_021214.1_cds_WP_004081434.1_497	1617	1469.56	15548	3214.64
lcl|NC_021214.1_cds_WP_004081432.1_498	1800	1579.35	698	134.282
lcl|NC_021214.1_cds_WP_004081431.1_499	930	806.382	1466	552.378
lcl|NC_021214.1_cds_WP_004081427.1_500	519	298.449	714	726.894
lcl|NC_021214.1_cds_WP_004081422.1_501	579	390.095	596	464.214
lcl|NC_021214.1_cds_WP_010865139.1_502	435	236	145	186.681
lcl|NC_021214.1_cds_WP_004081420.1_503	1506	1414.29	876	188.195
lcl|NC_021214.1_cds_WP_004081418.1_504	1734	1674.44	1013	183.816
lcl|NC_021214.1_cds_WP_004081416.1_505	912	760.592	218	87.0859
lcl|NC_021214.1_cds_WP_015646107.1_506	1026	799.388	242	91.9815
lcl|NC_021214.1_cds_WP_227738441.1_507	606	351.416	148	127.963
lcl|NC_021214.1_cds_WP_004081411.1_508	195	18.8991	29	466.229
lcl|NC_021214.1_cds_WP_004081407.1_509	930	725.899	1142	478.006
lcl|NC_021214.1_cds_WP_004081405.1_510	1077	868.458	560	195.922
lcl|NC_021214.1_cds_WP_004081403.1_511	531	377.557	346	278.443
lcl|NC_021214.1_cds_WP_004081401.1_512	1392	1259.73	2020	487.212
lcl|NC_021214.1_cds_WP_004081399.1_513	630	448.226	491	332.834
lcl|NC_021214.1_cds_WP_015646108.1_514	219	29.4051	22	227.323
lcl|NC_021214.1_cds_WP_004081397.1_515	765	562.759	346	186.808
lcl|NC_021214.1_cds_WP_004081395.1_516	918	652.224	744	346.593
lcl|NC_021214.1_cds_WP_004081393.1_517	273	74.1326	214	877.097
lcl|NC_021214.1_cds_WP_004081386.1_518	1221	948.342	646	206.971
lcl|NC_021214.1_cds_WP_004081384.1_519	942	692.638	493	216.264
lcl|NC_021214.1_cds_WP_004081382.1_520	213	26.221	111	1286.22
lcl|NC_021214.1_cds_WP_004081380.1_521	1170	1008.83	1422	428.275
lcl|NC_021214.1_cds_WP_004081378.1_522	1740	1596.85	7738	1472.34
lcl|NC_021214.1_cds_WP_004081376.1_523	966	820.922	404	149.528
lcl|NC_021214.1_cds_WP_004081374.1_524	1551	1428.86	1165	247.73
lcl|NC_021214.1_cds_WP_004081373.1_525	582	333.66	217	197.606
lcl|NC_021214.1_cds_WP_004081371.1_526	618	374.8	240	194.56
lcl|NC_021214.1_cds_WP_004081369.1_527	585	343.141	192	170.009
lcl|NC_021214.1_cds_WP_004081368.1_528	2277	1881.1	966	156.03
lcl|NC_021214.1_cds_WP_004081367.1_529	855	615.494	316	155.994
lcl|NC_021214.1_cds_WP_004081366.1_530	1269	1153.85	379	99.8002
lcl|NC_021214.1_cds_WP_004081365.1_531	819	646.267	1632	767.276
lcl|NC_021214.1_cds_WP_004081363.1_532	495	325.027	425	397.295
lcl|NC_021214.1_cds_WP_004081360.1_533	1131	993.723	829	253.473
lcl|NC_021214.1_cds_WP_004081357.1_534	1239	1052.77	1213	350.081
lcl|NC_021214.1_cds_WP_004081352.1_535	735	541.412	570	319.882
lcl|NC_021214.1_cds_WP_004081349.1_536	846	623.116	1057	515.405
lcl|NC_021214.1_cds_WP_010865143.1_537	1047	988.792	1564	480.59
lcl|NC_021214.1_cds_WP_227738422.1_538	2172	2088.67	2834	412.262
lcl|NC_021214.1_cds_WP_227738442.1_539	1740	1732.66	2018	353.876
lcl|NC_021214.1_cds_WP_004081340.1_540	516	338.739	438	392.872
lcl|NC_021214.1_cds_WP_004081338.1_541	1011	852.687	1476	525.944
lcl|NC_021214.1_cds_WP_004081337.1_542	1665	1684.13	1798	324.383
lcl|NC_021214.1_cds_WP_004081335.1_543	1617	1513.34	1347	270.443
lcl|NC_021214.1_cds_WP_004081333.1_544	1542	1437.54	1252	264.622
lcl|NC_021214.1_cds_WP_004081330.1_545	1254	1173.87	992	256.763
lcl|NC_021214.1_cds_WP_010865146.1_546	501	326.4	337	313.706
lcl|NC_021214.1_cds_WP_004081326.1_547	1065	949.81	1145	366.279
lcl|NC_021214.1_cds_WP_004081324.1_548	3300	3439.27	1079	95.3231
lcl|NC_021214.1_cds_WP_004081322.1_549	1179	1040.84	652	190.33
lcl|NC_021214.1_cds_WP_004081319.1_550	732	533.938	94	53.4909
lcl|NC_021214.1_cds_WP_004081317.1_551	549	377.353	77	61.9992
lcl|NC_021214.1_cds_WP_004081315.1_552	1056	797.342	303	115.462
lcl|NC_021214.1_cds_WP_010865147.1_553	549	317.933	99	94.6112
lcl|NC_021214.1_cds_WP_015646111.1_554	579	355.553	321	274.311
lcl|NC_021214.1_cds_WP_004081307.1_555	1380	1083.25	294	82.4634
lcl|NC_021214.1_cds_WP_010865148.1_556	480	286.499	244	258.767
lcl|NC_021214.1_cds_WP_004081303.1_557	669	490.512	124	76.8095
lcl|NC_021214.1_cds_WP_004081301.1_558	195	18.8991	41	659.151
lcl|NC_021214.1_cds_WP_004081299.1_559	414	215.137	158	223.144
lcl|NC_021214.1_cds_WP_004081297.1_560	1665	1474.84	1164	239.801
lcl|NC_021214.1_cds_WP_004081295.1_561	657	398.591	351	267.561
lcl|NC_021214.1_cds_WP_004081293.1_562	885	786.713	769	296.998
lcl|NC_021214.1_cds_WP_004081291.1_563	1380	1238.78	3771	924.926
lcl|NC_021214.1_cds_WP_004081290.1_564	1152	1036.75	584	171.151
lcl|NC_021214.1_cds_WP_004081289.1_565	1464	1283.17	332	78.6133
lcl|NC_021214.1_cds_WP_004081288.1_566	1008	875.89	389	134.941
lcl|NC_021214.1_cds_WP_004081287.1_567	498	300.831	409	413.089
lcl|NC_021214.1_cds_WP_004081285.1_568	4104	4105	2979	220.496
lcl|NC_021214.1_cds_WP_004081283.1_569	540	341.051	141	125.615
lcl|NC_021214.1_cds_WP_004081281.1_570	768	593.83	164	83.9121
lcl|NC_021214.1_cds_WP_227738423.1_571	1260	1009.83	1695	509.994
lcl|NC_021214.1_cds_WP_004081278.1_572	1833	1821.85	4753	792.681
lcl|NC_021214.1_cds_WP_004081276.1_573	423	240.109	579	732.677
lcl|NC_021214.1_cds_WP_004081275.1_574	1461	1262.86	341	82.0432
lcl|NC_021214.1_cds_WP_004081274.1_575	1305	1266.12	996	239.017
lcl|NC_021214.1_cds_WP_004081273.1_576	708	548.493	341	188.898
lcl|NC_021214.1_cds_WP_008192388.1_577	1083	966.52	480	150.895
lcl|NC_021214.1_cds_WP_004081271.1_578	906	741.494	213	87.28
lcl|NC_021214.1_cds_WP_238581565.1_579	1647	1465.97	813	168.503
lcl|NC_021214.1_cds_WP_010865154.1_580	1011	977.155	913	283.89
lcl|NC_021214.1_cds_WP_004081267.1_581	624	424.46	229	163.924
lcl|NC_021214.1_cds_WP_004081266.1_582	345	146	35	72.838
lcl|NC_021214.1_cds_WP_004081264.1_583	1674	1617.59	524	98.425
lcl|NC_021214.1_cds_WP_004081262.1_584	729	553.375	223	122.441
lcl|NC_021214.1_cds_WP_004081260.1_585	651	536.498	164	92.8792
lcl|NC_021214.1_cds_WP_004081258.1_586	741	579.819	830	434.939
lcl|NC_021214.1_cds_WP_004081255.1_587	1317	1298.42	856	200.31
lcl|NC_021214.1_cds_WP_004081252.1_588	1260	1146.99	5297	1403.18
lcl|NC_021214.1_cds_WP_004081251.1_589	1263	1093.05	543	150.939
lcl|NC_021214.1_cds_WP_004081249.1_590	453	254.09	172	205.676
lcl|NC_021214.1_cds_WP_004081242.1_591	1638	1516.92	580	116.174
lcl|NC_021214.1_cds_WP_004081241.1_592	1641	1532.37	579	114.804
lcl|NC_021214.1_cds_WP_004081235.1_593	1344	1288.04	390	91.9977
lcl|NC_021214.1_cds_WP_227738424.1_594	315	116	153	400.752
lcl|NC_021214.1_cds_WP_004081231.1_595	456	261.32	317	368.578
lcl|NC_021214.1_cds_WP_004081227.1_596	387	188	875	1414.14
lcl|NC_021214.1_cds_WP_004081225.1_597	426	225.151	627	846.13
lcl|NC_021214.1_cds_WP_004081224.1_598	228	34.966	161	1399.02
lcl|NC_021214.1_cds_WP_004081223.1_599	348	149	1501	3060.82
lcl|NC_021214.1_cds_WP_004081221.1_600	876	671.343	111	50.2368
lcl|NC_021214.1_cds_WP_004081219.1_601	711	584.021	59	30.6949
lcl|NC_021214.1_cds_WP_004081216.1_602	1092	748.911	324	131.449
lcl|NC_021214.1_cds_WP_024103726.1_603	1080	920.75	386	127.376
lcl|NC_021214.1_cds_WP_004081206.1_605	411	264.038	142	163.405
lcl|NC_021214.1_cds_WP_004081204.1_606	351	152	90	179.904
lcl|NC_021214.1_cds_WP_015646113.1_607	1158	926.456	286	93.796
lcl|NC_021214.1_cds_WP_010865165.1_608	1392	1049	397	114.989
lcl|NC_021214.1_cds_WP_015646114.1_609	3852	2955.02	789	81.126
lcl|NC_021214.1_cds_WP_004081194.1_610	1194	794.76	252.21	96.4206
lcl|NC_021214.1_cds_WP_004081192.1_611	1440	1099.27	162	44.7768
lcl|NC_021214.1_cds_WP_081440581.1_612	903	642.64	269	127.183
lcl|NC_021214.1_cds_WP_004081188.1_613	1167	896.452	894	303.007
lcl|NC_021214.1_cds_WP_010865169.1_614	1053	730.427	562.79	234.106
lcl|NC_021214.1_cds_WP_004081183.1_615	1152	625.831	304	147.591
lcl|NC_021214.1_cds_WP_004081181.1_616	1146	665.952	317	144.63
lcl|NC_021214.1_cds_WP_004081178.1_617	1176	681.124	573	255.606
lcl|NC_021214.1_cds_WP_004081176.1_618	1062	610.17	486	242.007
lcl|NC_021214.1_cds_WP_004081174.1_619	1257	671.254	415	187.847
lcl|NC_021214.1_cds_WP_024103721.1_620	1038	830.39	1271	465.057
lcl|NC_021214.1_cds_WP_004081170.1_621	1305	849.946	814	290.989
lcl|NC_021214.1_cds_WP_004081168.1_622	1227	955.921	961	305.453
lcl|NC_021214.1_cds_WP_004081166.1_623	411	213.12	311	443.383
lcl|NC_021214.1_cds_WP_004081164.1_624	363	164	63	116.719
lcl|NC_021214.1_cds_WP_004081162.1_625	234	39.2004	21	162.769
lcl|NC_021214.1_cds_WP_004081161.1_626	210	24.7787	20	245.242
lcl|NC_021214.1_cds_WP_004081160.1_627	195	18.8991	10	160.769
lcl|NC_021214.1_cds_WP_004081159.1_628	2979	3087.71	2285	224.85
lcl|NC_021214.1_cds_WP_004081158.1_629	1203	1084.17	998	279.689
lcl|NC_021214.1_cds_WP_004081157.1_630	606	381.395	433	344.95
lcl|NC_021214.1_cds_WP_004081156.1_631	1419	1194.3	439	111.685
lcl|NC_021214.1_cds_WP_004081155.1_632	1407	1189.02	611	156.133
lcl|NC_021214.1_cds_WP_004081154.1_633	1923	1634.06	1232	229.079
lcl|NC_021214.1_cds_WP_004081153.1_634	846	661.983	238	109.238
lcl|NC_021214.1_cds_WP_004081152.1_635	531	278.456	261	284.792
lcl|NC_021214.1_cds_WP_004081151.1_636	483	325.209	107	99.9687
lcl|NC_021214.1_cds_WP_004081150.1_637	399	221.539	116	159.093
lcl|NC_021214.1_cds_WP_004081148.1_638	489	273.898	158	175.271
lcl|NC_021214.1_cds_WP_024103719.1_639	702	585.176	200	103.845
lcl|NC_021214.1_cds_WP_227738443.1_640	798	584.768	496	257.716
lcl|NC_021214.1_cds_WP_004081143.1_641	861	680.23	125	55.8338
lcl|NC_021214.1_cds_WP_004081141.1_642	1332	1291.24	505	118.831
lcl|NC_021214.1_cds_WP_004081139.1_643	882	789.132	595	229.092
lcl|NC_021214.1_cds_WP_004081137.1_644	393	227.168	173	231.389
lcl|NC_021214.1_cds_WP_010865177.1_645	531	311.086	271	264.686
lcl|NC_021214.1_cds_WP_004081119.1_646	513	351.364	328	283.635
lcl|NC_021214.1_cds_WP_004081116.1_647	396	200.477	747	1132.14
lcl|NC_021214.1_cds_WP_004081114.1_648	162	11.4723	1	26.4846
lcl|NC_021214.1_cds_WP_004081113.1_649	792	622.349	183	89.3429
lcl|NC_021214.1_cds_WP_004081112.1_650	930	757.89	305	122.275
lcl|NC_021214.1_cds_WP_004081111.1_651	246	48.8256	115	715.638
lcl|NC_021214.1_cds_WP_004081110.1_652	1569	1500.56	390	78.9687
lcl|NC_021214.1_cds_WP_004081109.1_653	432	234.079	119	154.464
lcl|NC_021214.1_cds_WP_010865179.1_654	876	792.206	1429	548.072
lcl|NC_021214.1_cds_WP_004081107.1_655	663	503.078	1110	670.395
lcl|NC_021214.1_cds_WP_004081106.1_656	771	573.574	683	361.805
lcl|NC_021214.1_cds_WP_004081105.1_657	1134	1054.46	790	227.636
lcl|NC_021214.1_cds_WP_004081104.1_658	600	446.567	515	350.399
lcl|NC_021214.1_cds_WP_004081103.1_659	471	235.701	623	803.101
lcl|NC_021214.1_cds_WP_004081101.1_660	915	656.35	213	98.6023
lcl|NC_021214.1_cds_WP_004081099.1_661	1944	1463.17	334	69.3575
lcl|NC_021214.1_cds_WP_004081097.1_662	675	469.037	170	110.125
lcl|NC_021214.1_cds_WP_004081095.1_663	1872	1677.86	532	96.3384
lcl|NC_021214.1_cds_WP_004081092.1_664	204	22.1744	2	27.4045
lcl|NC_021214.1_cds_WP_004081090.1_665	789	599.813	317	160.578
lcl|NC_021214.1_cds_WP_004081088.1_666	867	643.159	359	169.597
lcl|NC_021214.1_cds_WP_004081086.1_667	510	322.384	253	238.446
lcl|NC_021214.1_cds_WP_004081085.1_668	987	752.623	328	132.416
lcl|NC_021214.1_cds_WP_004081083.1_669	1032	825.899	732	269.294
lcl|NC_021214.1_cds_WP_004081082.1_670	741	537.235	132	74.654
lcl|NC_021214.1_cds_WP_010865185.1_671	966	753.972	260	104.776
lcl|NC_021214.1_cds_WP_004081080.1_672	618	452.266	183	122.942
lcl|NC_021214.1_cds_WP_008192645.1_673	474	268.605	312	352.926
lcl|NC_021214.1_cds_WP_010865186.1_674	570	315.922	483	464.527
lcl|NC_021214.1_cds_WP_004081077.1_675	1437	1238.61	8729	2141.28
lcl|NC_021214.1_cds_WP_004081076.1_676	357	158	1282	2465.32
lcl|NC_021214.1_cds_WP_004081074.1_677	1002	829.339	33271	12189.3
lcl|NC_021214.1_cds_WP_004081072.1_678	1965	1882.91	22690	3661.41
lcl|NC_021214.1_cds_WP_004081070.1_679	450	238.468	1187	1512.39
lcl|NC_021214.1_cds_WP_004081068.1_680	651	450.4	1706	1150.86
lcl|NC_021214.1_cds_WP_004081065.1_681	510	305.891	521	517.504
lcl|NC_021214.1_cds_WP_004081063.1_682	273	74.1326	225	922.182
lcl|NC_021214.1_cds_WP_004081061.1_683	1278	1073.69	4771	1350.13
lcl|NC_021214.1_cds_WP_004081059.1_684	612	424.291	1354	969.611
lcl|NC_021214.1_cds_WP_004081057.1_685	654	455.35	473	315.616
lcl|NC_021214.1_cds_WP_004081052.1_686	267	68.2613	65	289.322
lcl|NC_021214.1_cds_WP_004081051.1_687	750	486.392	406	253.62
lcl|NC_021214.1_cds_WP_004081050.1_688	294	95.0079	252	805.905
lcl|NC_021214.1_cds_WP_004081049.1_689	363	164	656	1215.35
lcl|NC_021214.1_cds_WP_010865187.1_690	456	211.953	1528	2190.42
lcl|NC_021214.1_cds_WP_004081040.1_691	2016	1671.05	4643	844.211
lcl|NC_021214.1_cds_WP_004081038.1_692	1227	1062.99	2193	626.831
lcl|NC_021214.1_cds_WP_004081036.1_693	954	758.016	544	218.054
lcl|NC_021214.1_cds_WP_004081034.1_694	678	511.749	142	84.3091
lcl|NC_021214.1_cds_WP_004081033.1_695	2559	2226.51	671	91.5672
lcl|NC_021214.1_cds_WP_004081032.1_696	687	467.707	163	105.89
lcl|NC_021214.1_cds_WP_004081031.1_697	711	523.789	131	75.9902
lcl|NC_021214.1_cds_WP_004081030.1_698	669	500.23	238	144.561
lcl|NC_021214.1_cds_WP_004081029.1_699	432	219.469	177	245.043
lcl|NC_021214.1_cds_WP_010865190.1_700	1224	930.317	4811	1571.26
lcl|NC_021214.1_cds_WP_004081026.1_701	765	583.808	1337	695.832
lcl|NC_021214.1_cds_WP_004081024.1_702	696	488.49	1059	658.693
lcl|NC_021214.1_cds_WP_004081022.1_703	618	362.661	1000	837.803
lcl|NC_021214.1_cds_WP_004081021.1_704	2592	2402.03	2326	294.222
lcl|NC_021214.1_cds_WP_004081020.1_705	1548	1549.87	2093	410.315
lcl|NC_021214.1_cds_WP_004081019.1_706	306	107.001	173	491.248
lcl|NC_021214.1_cds_WP_004081018.1_707	405	206	620	914.466
lcl|NC_021214.1_cds_WP_004081017.1_708	453	262.245	897	1039.27
lcl|NC_021214.1_cds_WP_004081016.1_709	1383	1244.35	2013	491.525
lcl|NC_021214.1_cds_WP_004081014.1_710	1284	1176.27	2857	737.982
lcl|NC_021214.1_cds_WP_004081012.1_711	630	453.072	963	645.807
lcl|NC_021214.1_cds_WP_004081010.1_712	2133	1946.76	3924	612.433
lcl|NC_021214.1_cds_WP_004081009.1_713	420	228.191	488	649.777
lcl|NC_021214.1_cds_WP_004081007.1_714	930	744.51	728	297.101
lcl|NC_021214.1_cds_WP_004081005.1_715	858	639.372	1181	561.228
lcl|NC_021214.1_cds_WP_004081003.1_716	1389	1346.82	766	172.808
lcl|NC_021214.1_cds_WP_004081001.1_717	1308	1138.18	956	255.205
