target_id	length	eff_length	est_counts	tpm
lcl|NC_023151.1_cds_WP_004081297.1_357	1665	1477.02	6425	252.999
lcl|NC_023151.1_cds_WP_004081299.1_358	414	214.873	1012	273.924
lcl|NC_023151.1_cds_WP_004081301.1_359	195	18.8991	191	587.791
lcl|NC_023151.1_cds_WP_004081303.1_360	669	497.032	797	93.2621
lcl|NC_023151.1_cds_WP_010865148.1_361	480	287.765	1138	230.004
lcl|NC_023151.1_cds_WP_004081307.1_362	1380	1079.86	2175	117.145
lcl|NC_023151.1_cds_WP_004081309.1_363	552	314.587	1261	233.134
lcl|NC_023151.1_cds_WP_010865147.1_364	549	319.119	372	67.7987
lcl|NC_023151.1_cds_WP_004081315.1_365	1056	793.161	1603	117.545
lcl|NC_023151.1_cds_WP_004081317.1_366	549	377.416	6671	1028.02
lcl|NC_023151.1_cds_WP_004081319.1_367	732	533.761	662	72.1343
lcl|NC_023151.1_cds_WP_004081322.1_368	1179	1045.77	3454	192.096
lcl|NC_023151.1_cds_WP_004081324.1_369	3300	3453.19	9341	157.327
lcl|NC_023151.1_cds_WP_004081326.1_370	1065	952.041	7901	482.678
lcl|NC_023151.1_cds_WP_010865146.1_371	501	328.253	3100	549.267
lcl|NC_023151.1_cds_WP_004081330.1_372	1254	1172.04	11275	559.508
lcl|NC_023151.1_cds_WP_004081333.1_373	1542	1440.89	14651	591.38
lcl|NC_023151.1_cds_WP_004081335.1_374	1617	1513.14	16366	629.064
lcl|NC_023151.1_cds_WP_004081337.1_375	1665	1683.32	19501	673.786
lcl|NC_023151.1_cds_WP_004081338.1_376	1011	852.656	16058	1095.34
lcl|NC_023151.1_cds_WP_004081340.1_377	516	337.972	5886	1012.91
lcl|NC_023151.1_cds_WP_227738442.1_378	1740	1724.98	19029	641.598
lcl|NC_023151.1_cds_WP_004081345.1_379	2163	2082.53	12560	350.775
lcl|NC_023151.1_cds_WP_010865143.1_380	1047	979.378	6965	413.62
lcl|NC_023151.1_cds_WP_004081349.1_381	846	623.329	5838	544.725
lcl|NC_023151.1_cds_WP_004081352.1_382	735	544.641	4427	472.749
lcl|NC_023151.1_cds_WP_004081357.1_383	1239	1047.15	6061	336.642
lcl|NC_023151.1_cds_WP_004081360.1_384	1131	986.477	3366	198.453
lcl|NC_023151.1_cds_WP_004081363.1_385	495	329.765	1662	293.129
lcl|NC_023151.1_cds_WP_004081365.1_386	819	646.211	4674	420.674
lcl|NC_023151.1_cds_WP_004081366.1_387	1269	1151.88	4665	235.545
lcl|NC_023151.1_cds_WP_004081367.1_388	855	614.27	1919	181.697
lcl|NC_023151.1_cds_WP_004081368.1_389	2277	1885.78	7823	241.276
lcl|NC_023151.1_cds_WP_004081369.1_390	585	343.175	1409	238.796
lcl|NC_023151.1_cds_WP_004081371.1_391	618	376.542	1002	154.769
lcl|NC_023151.1_cds_WP_004081373.1_392	582	332.761	1176	205.544
lcl|NC_023151.1_cds_WP_004081374.1_393	1551	1433.22	6306	255.901
lcl|NC_023151.1_cds_WP_004081376.1_394	966	818.274	2678	190.346
lcl|NC_023151.1_cds_WP_004081378.1_395	1740	1593.48	69086	2521.59
lcl|NC_023151.1_cds_WP_004081380.1_396	1170	1008.52	8283	477.679
lcl|NC_023151.1_cds_WP_004081382.1_397	213	26.221	819	1816.63
lcl|NC_023151.1_cds_WP_004081384.1_398	942	692.553	3378	283.686
lcl|NC_023151.1_cds_WP_004081386.1_399	1221	949.738	3446	211.029
lcl|NC_023151.1_cds_WP_004081393.1_400	273	74.1326	570	447.195
lcl|NC_023151.1_cds_WP_004081395.1_401	918	650.951	4621	412.876
lcl|NC_023151.1_cds_WP_004081397.1_402	765	563.119	2368	244.576
lcl|NC_023151.1_cds_WP_015646108.1_403	219	29.4051	140	276.908
lcl|NC_023151.1_cds_WP_004081399.1_404	630	447.055	4047	526.506
lcl|NC_023151.1_cds_WP_004081401.1_405	1392	1256.75	15645	724.034
lcl|NC_023151.1_cds_WP_004081403.1_406	531	379.333	3863	592.292
lcl|NC_023151.1_cds_WP_004081405.1_407	1077	871.724	3699	246.795
lcl|NC_023151.1_cds_WP_004081407.1_408	930	738.271	4148	326.779
lcl|NC_023151.1_cds_WP_004081411.1_409	195	18.8991	131	403.144
lcl|NC_023151.1_cds_WP_227738441.1_410	606	347.332	1215	203.452
lcl|NC_023151.1_cds_WP_004081414.1_411	1056	821.197	2055	145.544
lcl|NC_023151.1_cds_WP_004081416.1_412	912	765.572	1518	115.323
lcl|NC_023151.1_cds_WP_004081418.1_413	1734	1674.43	9430	327.548
lcl|NC_023151.1_cds_WP_004081420.1_414	1506	1413.24	6889	283.512
lcl|NC_023151.1_cds_WP_010865139.1_415	435	236	371	91.4309
lcl|NC_023151.1_cds_WP_004081422.1_416	579	391.722	5055	750.54
lcl|NC_023151.1_cds_WP_004081427.1_417	519	297.823	5034	983.073
lcl|NC_023151.1_cds_WP_004081431.1_418	930	808.171	9417	677.704
lcl|NC_023151.1_cds_WP_004081432.1_419	1800	1575.83	5163	190.556
lcl|NC_023151.1_cds_WP_004081434.1_420	1617	1475.52	84569	3333.49
lcl|NC_023151.1_cds_WP_024103730.1_421	276	77.0924	4209	3175.4
lcl|NC_023151.1_cds_WP_004081437.1_422	1038	862.953	2817	189.859
lcl|NC_023151.1_cds_WP_004081440.1_423	942	782.85	3258	242.049
lcl|NC_023151.1_cds_WP_004081442.1_424	1005	855.23	4188	284.81
lcl|NC_023151.1_cds_WP_227738440.1_425	1125	973.115	4042	241.581
lcl|NC_023151.1_cds_WP_004081446.1_426	489	266.928	2325	506.593
lcl|NC_023151.1_cds_WP_043976157.1_427	948	785.225	4417	327.163
lcl|NC_023151.1_cds_WP_004081450.1_428	855	634.054	2842	260.693
lcl|NC_023151.1_cds_WP_004081452.1_429	561	352.134	1903	314.313
lcl|NC_023151.1_cds_WP_004081454.1_430	1257	1042.96	5996	334.368
lcl|NC_023151.1_cds_WP_004081456.1_431	504	305.297	1562	297.571
lcl|NC_023151.1_cds_WP_004081460.1_432	690	412.779	2351	331.258
lcl|NC_023151.1_cds_WP_004081463.1_433	987	790.41	3161	232.597
lcl|NC_023151.1_cds_WP_227738421.1_434	624	398.503	3214	469.078
lcl|NC_023151.1_cds_WP_004081476.1_435	735	528.385	2861	314.919
lcl|NC_023151.1_cds_WP_004081477.1_436	480	255.094	2085	475.375
lcl|NC_023151.1_cds_WP_004081478.1_437	849	645.847	4185	376.875
lcl|NC_023151.1_cds_WP_004081479.1_438	309	110.001	1827	965.994
lcl|NC_023151.1_cds_WP_004081480.1_439	285	86.0288	756	511.104
lcl|NC_023151.1_cds_WP_004081481.1_440	753	570.151	1114	113.639
lcl|NC_023151.1_cds_WP_004081482.1_441	951	795.465	4683	342.4
lcl|NC_023151.1_cds_WP_004081483.1_442	708	548.86	1154	122.286
lcl|NC_023151.1_cds_WP_004081484.1_443	4248	4243.13	15080	206.703
lcl|NC_023151.1_cds_WP_004081485.1_444	1149	949.534	1032	63.2121
lcl|NC_023151.1_cds_WP_004081486.1_445	2751	2693.61	7000	151.145
lcl|NC_023151.1_cds_WP_004081487.1_446	231	37.0315	1792	2814.48
lcl|NC_023151.1_cds_WP_004081488.1_447	1206	1004.64	17799	1030.42
lcl|NC_023151.1_cds_WP_004081489.1_448	1203	916.914	151979	9640.21
lcl|NC_023151.1_cds_WP_004081490.1_449	1254	1025.79	380332	21564.4
lcl|NC_023151.1_cds_WP_008192125.1_450	525	285.735	1115	226.957
lcl|NC_023151.1_cds_WP_004081492.1_451	1296	1165.95	8677	432.834
lcl|NC_023151.1_cds_WP_004081493.1_452	882	746.248	11235	875.631
lcl|NC_023151.1_cds_WP_004081494.1_453	567	372.941	5975	931.812
lcl|NC_023151.1_cds_WP_004081495.1_454	630	378.339	3035	466.561
lcl|NC_023151.1_cds_WP_081625174.1_455	990	662.656	2417	212.138
lcl|NC_023151.1_cds_WP_004081497.1_456	594	330.037	877	154.55
lcl|NC_023151.1_cds_WP_004081498.1_457	369	170	1100	376.335
lcl|NC_023151.1_cds_WP_004081499.1_458	1338	1008.15	4649	268.206
lcl|NC_023151.1_cds_WP_004081500.1_459	762	556.357	19642	2053.35
lcl|NC_023151.1_cds_WP_004081501.1_460	717	420.337	5877	813.186
lcl|NC_023151.1_cds_WP_004081502.1_461	849	610.259	7085	675.238
lcl|NC_023151.1_cds_WP_004081503.1_462	561	304.18	3126	597.709
lcl|NC_023151.1_cds_WP_231556608.1_463	882	701.708	3774	312.807
lcl|NC_023151.1_cds_WP_004081505.1_464	2529	2285.13	7756	197.405
lcl|NC_023151.1_cds_WP_004081506.1_465	1845	1704.08	128925	4400.25
lcl|NC_023151.1_cds_WP_004081507.1_466	5073	4859.29	29779	356.425
lcl|NC_023151.1_cds_WP_004081508.1_467	3792	3557.72	24145	394.718
lcl|NC_023151.1_cds_WP_004081509.1_468	387	188	10573	3270.93
lcl|NC_023151.1_cds_WP_004081510.1_469	540	305.745	4660	886.457
lcl|NC_023151.1_cds_WP_004081511.1_470	702	469.089	10529	1305.46
lcl|NC_023151.1_cds_WP_004081512.1_471	426	227	5061	1296.71
lcl|NC_023151.1_cds_WP_004081513.1_472	1062	804.912	14496	1047.45
lcl|NC_023151.1_cds_WP_004081514.1_473	198	19.9132	1066	3113.49
lcl|NC_023151.1_cds_WP_004081516.1_475	153	10.2518	0	0
lcl|NC_023151.1_cds_WP_004081517.1_476	663	469.318	2171	269.044
lcl|NC_023151.1_cds_WP_004081518.1_477	2136	1949.73	15168	452.465
lcl|NC_023151.1_cds_WP_004081519.1_478	1143	932.749	4501	280.657
lcl|NC_023151.1_cds_WP_004081520.1_479	516	338.583	1207	207.335
lcl|NC_023151.1_cds_WP_004081521.1_480	1215	1075.83	3422	184.998
lcl|NC_023151.1_cds_WP_004081522.1_481	1377	1225.13	2896	137.483
lcl|NC_023151.1_cds_WP_004081523.1_482	1431	1300.18	1778	79.5351
lcl|NC_023151.1_cds_WP_010865122.1_483	1284	1054.21	1266	69.8452
lcl|NC_023151.1_cds_WP_004081525.1_484	759	595.494	1141	111.44
lcl|NC_023151.1_cds_WP_004081526.1_485	1446	1249.08	3159	147.093
lcl|NC_023151.1_cds_WP_004081527.1_486	645	353.901	1906	313.236
lcl|NC_023151.1_cds_WP_004081528.1_487	1410	1199.03	3360	162.983
lcl|NC_023151.1_cds_WP_010865120.1_488	1347	1125.36	3289	169.982
lcl|NC_023151.1_cds_WP_015646101.1_489	1104	907.495	1199	76.8434
lcl|NC_023151.1_cds_WP_010865118.1_491	1413	1399.03	4171.67	173.426
lcl|NC_023151.1_cds_WP_010865117.1_492	1104	884.67	1202	79.0232
lcl|NC_023151.1_cds_WP_004083321.1_493	1272	1020.12	2025	115.453
lcl|NC_023151.1_cds_WP_004083320.1_494	861	590.33	665	65.5176
lcl|NC_023151.1_cds_WP_004083318.1_495	816	561.903	548	56.7218
lcl|NC_023151.1_cds_WP_010865116.1_496	1971	1755.03	9354.23	309.994
lcl|NC_023151.1_cds_WP_004083314.1_497	1308	1038.65	2504	140.215
lcl|NC_023151.1_cds_WP_004083312.1_498	1995	1741.27	4895	163.5
lcl|NC_023151.1_cds_WP_004083303.1_499	1218	920.867	4201	265.33
lcl|NC_023151.1_cds_WP_004083301.1_500	987	773.112	3068	230.805
lcl|NC_023151.1_cds_WP_004083291.1_501	891	676.536	1320	113.479
lcl|NC_023151.1_cds_WP_004083283.1_502	1095	904.546	58289	3747.89
lcl|NC_023151.1_cds_WP_004083281.1_503	915	682.988	9974	849.351
lcl|NC_023151.1_cds_WP_004083278.1_504	1080	860.796	3122	210.942
lcl|NC_023151.1_cds_WP_004083275.1_505	849	670.554	2062	178.849
lcl|NC_023151.1_cds_WP_004083273.1_506	885	631.795	2067	190.281
lcl|NC_023151.1_cds_WP_004083271.1_507	1332	1153.5	12546	632.585
lcl|NC_023151.1_cds_WP_004083270.1_508	822	563.952	1851	190.895
lcl|NC_023151.1_cds_WP_004083268.1_509	813	595.055	663	64.8019
lcl|NC_023151.1_cds_WP_004083266.1_510	861	675.531	807	69.48
lcl|NC_023151.1_cds_WP_004083264.1_511	1005	826.636	1538	108.211
lcl|NC_023151.1_cds_WP_004083262.1_512	972	908.927	804	51.4468
lcl|NC_023151.1_cds_WP_004083260.1_513	1188	1077.16	1491	80.506
lcl|NC_023151.1_cds_WP_004083258.1_514	1152	930.779	2750	171.837
lcl|NC_023151.1_cds_WP_004083256.1_515	450	262.628	1791	396.63
lcl|NC_023151.1_cds_WP_004083253.1_516	816	606.972	3350	321.002
lcl|NC_023151.1_cds_WP_004083251.1_517	1035	882.054	4435	292.435
lcl|NC_023151.1_cds_WP_015646099.1_518	459	216.504	1444	387.912
lcl|NC_023151.1_cds_WP_004083247.1_519	603	359.296	2545	411.971
lcl|NC_023151.1_cds_WP_004083245.1_520	801	624.085	2213	206.238
lcl|NC_023151.1_cds_WP_004083243.1_521	510	309.056	1414	266.099
lcl|NC_023151.1_cds_WP_004083241.1_522	342	143	654	265.995
lcl|NC_023151.1_cds_WP_004083240.1_523	1308	1196.05	4903	238.42
lcl|NC_023151.1_cds_WP_004083238.1_524	555	327.554	991	175.963
lcl|NC_023151.1_cds_WP_004083236.1_525	1218	1049.13	1767	97.958
lcl|NC_023151.1_cds_WP_004083233.1_526	678	453.724	891	114.213
lcl|NC_023151.1_cds_WP_227738418.1_527	1143	972.841	22479	1343.9
lcl|NC_023151.1_cds_WP_004083229.1_528	1524	1435.92	29955	1213.31
lcl|NC_023151.1_cds_WP_024103735.1_529	447	272.981	8573	1826.55
lcl|NC_023151.1_cds_WP_004083225.1_530	1278	1089.61	26982	1440.24
lcl|NC_023151.1_cds_WP_004083223.1_531	738	571.925	14411	1465.5
lcl|NC_023151.1_cds_WP_004083219.1_532	1116	877.913	3243	214.846
lcl|NC_023151.1_cds_WP_004083215.1_533	1221	1008.29	4533	261.476
lcl|NC_023151.1_cds_WP_010865109.1_534	906	724.986	4151	333.008
lcl|NC_023151.1_cds_WP_004083211.1_535	1086	844.569	3961	272.773
lcl|NC_023151.1_cds_WP_004083210.1_536	1011	785.021	2591	191.963
lcl|NC_023151.1_cds_WP_004083209.1_537	966	785.71	4122	305.124
lcl|NC_023151.1_cds_WP_004083208.1_538	1956	1777.64	17507	572.795
lcl|NC_023151.1_cds_WP_227738437.1_539	546	360	3906	631.046
lcl|NC_023151.1_cds_WP_004083201.1_540	501	329.553	255	45.0034
lcl|NC_023151.1_cds_WP_004083200.1_541	663	437.873	1272	168.954
lcl|NC_023151.1_cds_WP_004083198.1_542	1350	1211.51	7280	349.49
lcl|NC_023151.1_cds_WP_004083197.1_543	336	137	4874	2069.17
lcl|NC_023151.1_cds_WP_004083195.1_544	1332	1159.62	9637	483.345
lcl|NC_023151.1_cds_WP_004083193.1_545	966	770.445	1235	93.2302
lcl|NC_023151.1_cds_WP_004083192.1_546	726	485.33	819	98.1473
lcl|NC_023151.1_cds_WP_010865105.1_547	633	486.664	6265	748.727
lcl|NC_023151.1_cds_WP_004083188.1_548	444	213.859	2806	763.118
lcl|NC_023151.1_cds_WP_004083187.1_549	1791	1569.96	8377	310.335
lcl|NC_023151.1_cds_WP_004083186.1_550	3003	2739.45	7164	152.098
lcl|NC_023151.1_cds_WP_004083185.1_551	459	231.434	831	208.836
lcl|NC_023151.1_cds_WP_162487497.1_552	744	545.226	2981	317.992
lcl|NC_023151.1_cds_WP_004083181.1_553	444	220.499	2411	635.949
lcl|NC_023151.1_cds_WP_004083179.1_554	1110	875.621	1046	69.4779
lcl|NC_023151.1_cds_WP_004083177.1_555	678	500.826	1106	128.44
lcl|NC_023151.1_cds_WP_004083173.1_556	642	450.428	1143	147.588
lcl|NC_023151.1_cds_WP_004083171.1_557	1356	1213.83	4244	203.351
lcl|NC_023151.1_cds_WP_004083169.1_558	1326	1172.85	2539	125.908
lcl|NC_023151.1_cds_WP_004083167.1_559	1650	1394.14	2745	114.516
lcl|NC_023151.1_cds_WP_010865102.1_560	864	650.384	2025	181.087
lcl|NC_023151.1_cds_WP_004083163.1_561	324	125	663	308.485
lcl|NC_023151.1_cds_WP_004083161.1_562	351	152	500	191.319
lcl|NC_023151.1_cds_WP_004083160.1_563	1071	866	3389	227.607
lcl|NC_023151.1_cds_WP_004083159.1_564	915	730.699	2484	197.717
lcl|NC_023151.1_cds_WP_004083158.1_565	207	23.4313	541	1342.87
lcl|NC_023151.1_cds_WP_004083156.1_566	1206	1106.55	1850	97.2369
lcl|NC_023151.1_cds_WP_004083154.1_567	987	673.912	1961	169.241
lcl|NC_023151.1_cds_WP_004083147.1_568	1263	905.457	2163	138.938
lcl|NC_023151.1_cds_WP_004083145.1_569	1008	784.649	1587	117.634
lcl|NC_023151.1_cds_WP_004083143.1_570	705	509.901	1196	136.419
lcl|NC_023151.1_cds_WP_004083141.1_571	1215	973.818	2001	119.509
lcl|NC_023151.1_cds_WP_004083139.1_572	603	422.72	847	116.537
lcl|NC_023151.1_cds_WP_004083137.1_573	435	242.006	1402	336.941
lcl|NC_023151.1_cds_WP_004083135.1_574	1479	1400.06	4562	189.513
lcl|NC_023151.1_cds_WP_004083133.1_575	1131	1094.45	3002	159.532
lcl|NC_023151.1_cds_WP_004083132.1_576	762	594.842	1693	165.534
lcl|NC_023151.1_cds_WP_004083129.1_577	1266	1174.37	3107	153.874
lcl|NC_023151.1_cds_WP_004083127.1_578	762	541.78	1167	125.279
lcl|NC_023151.1_cds_WP_004083125.1_579	1017	865.274	1515	101.833
lcl|NC_023151.1_cds_WP_004083122.1_580	1242	1056.08	2583	142.252
lcl|NC_023151.1_cds_WP_004083108.1_581	177	14.1447	100	411.186
lcl|NC_023151.1_cds_WP_004083107.1_582	504	334.16	1709	297.454
lcl|NC_023151.1_cds_WP_004083106.1_583	384	185	579	182.028
lcl|NC_023151.1_cds_WP_004083105.1_584	1704	1602.74	2777	100.773
lcl|NC_023151.1_cds_WP_004083104.1_585	1239	1008.12	2533	146.135
lcl|NC_023151.1_cds_WP_004083103.1_586	1131	923.08	1727	108.814
lcl|NC_023151.1_cds_WP_010865096.1_587	654	502.813	1292	149.447
lcl|NC_023151.1_cds_WP_004083101.1_588	813	642.43	1709	154.72
lcl|NC_023151.1_cds_WP_004083099.1_589	606	396.733	1290	189.114
lcl|NC_023151.1_cds_WP_004083096.1_590	564	375.484	1526	236.371
lcl|NC_023151.1_cds_WP_004083093.1_591	1305	1056.8	3932	216.398
lcl|NC_023151.1_cds_WP_004083091.1_592	675	334.074	1493	259.925
lcl|NC_023151.1_cds_WP_008193633.1_593	927	680.828	12101	1033.75
lcl|NC_023151.1_cds_WP_004083086.1_594	984	771.301	2338	176.3
lcl|NC_023151.1_cds_WP_004083079.1_595	843	583.403	600	59.8155
lcl|NC_023151.1_cds_WP_004083078.1_596	756	582.133	559	55.8497
lcl|NC_023151.1_cds_WP_004083077.1_597	1284	1097.01	854	45.277
lcl|NC_023151.1_cds_WP_228378903.1_598	321	122	162	77.23
lcl|NC_023151.1_cds_WP_004083072.1_599	1011	764.408	638	48.543
lcl|NC_023151.1_cds_WP_004083070.1_600	585	366.416	2073	329.046
lcl|NC_023151.1_cds_WP_004083068.1_601	204	22.1744	193	506.218
lcl|NC_023151.1_cds_WP_004083066.1_602	237	41.4694	216	302.94
lcl|NC_023151.1_cds_WP_004083064.1_603	624	343.783	1219	206.23
lcl|NC_023151.1_cds_WP_004083057.1_604	2181	2141.14	3352	91.0523
lcl|NC_023151.1_cds_WP_004083056.1_605	327	128	512	232.644
lcl|NC_023151.1_cds_WP_004083053.1_606	252	54.1193	802	861.893
lcl|NC_023151.1_cds_WP_004083052.1_607	180	14.8011	36	141.462
lcl|NC_023151.1_cds_WP_004083050.1_608	960	830.547	3588	251.258
lcl|NC_023151.1_cds_WP_010865093.1_609	987	773.169	3137	235.978
lcl|NC_023151.1_cds_WP_004083042.1_610	489	272.068	704	150.496
lcl|NC_023151.1_cds_WP_004083040.1_611	2019	1862.5	2898	90.4967
lcl|NC_023151.1_cds_WP_004083038.1_612	1977	1892.21	3592	110.407
lcl|NC_023151.1_cds_WP_004083036.1_613	2295	2199.02	4712	124.626
lcl|NC_023151.1_cds_WP_004083033.1_614	1422	1315.38	2458	108.683
lcl|NC_023151.1_cds_WP_004083032.1_615	1341	1263.77	1590	73.1746
lcl|NC_023151.1_cds_WP_004083030.1_616	2124	1789.99	4670	151.739
lcl|NC_023151.1_cds_WP_004083029.1_617	951	615.105	1082	102.308
lcl|NC_023151.1_cds_WP_004083027.1_618	987	732.431	895	71.0702
lcl|NC_023151.1_cds_WP_004083025.1_619	870	614.41	762	72.132
lcl|NC_023151.1_cds_WP_004083023.1_620	1005	707.206	1382	113.656
lcl|NC_023151.1_cds_WP_004083020.1_621	1836	1575.81	1468	54.1819
lcl|NC_023151.1_cds_WP_004083018.1_622	1035	707.395	1282	105.404
lcl|NC_023151.1_cds_WP_004083017.1_623	954	748.976	1856	144.126
lcl|NC_023151.1_cds_WP_004083016.1_624	774	650.715	1881	168.124
lcl|NC_023151.1_cds_WP_004083014.1_625	948	707.757	1128	92.695
lcl|NC_023151.1_cds_WP_004083013.1_626	657	473.055	6058	744.815
lcl|NC_023151.1_cds_WP_004083012.1_627	1056	850.34	5215	356.692
lcl|NC_023151.1_cds_WP_004083010.1_628	1248	1153.36	10652	537.152
lcl|NC_023151.1_cds_WP_004083008.1_629	501	301.139	3828	739.326
lcl|NC_023151.1_cds_WP_004083007.1_630	1257	1104.46	11250	592.426
lcl|NC_023151.1_cds_WP_004083006.1_631	1104	880.147	8003	528.845
lcl|NC_023151.1_cds_WP_004083005.1_632	1260	1090.04	3338	178.105
lcl|NC_023151.1_cds_WP_004083002.1_633	1797	1524.32	2152	82.1101
lcl|NC_023151.1_cds_WP_004083000.1_634	1734	1512.83	2368	91.0383
lcl|NC_023151.1_cds_WP_004082997.1_635	453	215.429	961	259.448
lcl|NC_023151.1_cds_WP_004082995.1_636	1212	995.229	2779	162.404
lcl|NC_023151.1_cds_WP_004082994.1_637	1521	1432.08	8477	344.274
lcl|NC_023151.1_cds_WP_004082992.1_638	639	459.144	3178	402.565
lcl|NC_023151.1_cds_WP_004082991.1_639	1071	862.296	5478	369.485
lcl|NC_023151.1_cds_WP_004082990.1_640	1455	1257.98	1288	59.5487
lcl|NC_023151.1_cds_WP_004082989.1_641	1863	1741.09	1361	45.4642
lcl|NC_023151.1_cds_WP_004082987.1_642	852	690.507	460	38.7455
lcl|NC_023151.1_cds_WP_228378910.1_643	858	639.433	344	31.2892
lcl|NC_023151.1_cds_WP_004082983.1_644	1311	1091.18	838	44.6662
lcl|NC_023151.1_cds_WP_004082981.1_645	1491	1349.23	1271	54.7887
lcl|NC_023151.1_cds_WP_081625172.1_646	1056	812.526	13810	988.525
lcl|NC_023151.1_cds_WP_004082978.1_647	1212	991.181	18556	1088.84
lcl|NC_023151.1_cds_WP_004082977.1_648	942	757.945	16001	1227.84
lcl|NC_023151.1_cds_WP_004082976.1_649	2646	2537.21	113647	2605.15
lcl|NC_023151.1_cds_WP_004082975.1_650	1233	986.87	12763	752.184
lcl|NC_023151.1_cds_WP_004082974.1_651	846	604.061	1081	104.082
lcl|NC_023151.1_cds_WP_004082973.1_652	609	401.295	1010	146.382
lcl|NC_023151.1_cds_WP_004082972.1_653	2307	2105.12	4463	123.305
lcl|NC_023151.1_cds_WP_004082971.1_654	1353	1121.55	3760	194.985
lcl|NC_023151.1_cds_WP_004082970.1_655	273	74.1326	10948	8589.29
lcl|NC_023151.1_cds_WP_004082969.1_656	1674	1369.97	6410	272.13
lcl|NC_023151.1_cds_WP_004082968.1_657	720	489.778	2353	279.418
lcl|NC_023151.1_cds_WP_004082967.1_658	1881	1722.14	6256	211.281
lcl|NC_023151.1_cds_WP_004082966.1_659	1101	856.808	6815	462.608
lcl|NC_023151.1_cds_WP_004082965.1_660	1209	988.923	4122	242.425
lcl|NC_023151.1_cds_WP_004082964.1_661	669	395.889	2699	396.516
lcl|NC_023151.1_cds_WP_010865083.1_662	912	692.868	5638	473.266
lcl|NC_023151.1_cds_WP_004082962.1_663	1902	1621.04	14764	529.715
lcl|NC_023151.1_cds_WP_004082961.1_664	1035	800.302	7971	579.282
lcl|NC_023151.1_cds_WP_004082959.1_665	213	26.221	1812	4019.21
lcl|NC_023151.1_cds_WP_011943280.1_666	453	219.414	2369	627.96
lcl|NC_023151.1_cds_WP_004082957.1_667	327	128	1760	799.712
lcl|NC_023151.1_cds_WP_004082956.1_668	291	92.0123	1081	683.299
lcl|NC_023151.1_cds_WP_010865081.1_669	252	54.1193	622	668.45
lcl|NC_023151.1_cds_WP_004082954.1_670	1014	819.865	2850	202.178
lcl|NC_023151.1_cds_WP_004082953.1_671	294	95.0079	454	277.925
lcl|NC_023151.1_cds_WP_004082952.1_672	576	370.96	1787	280.175
lcl|NC_023151.1_cds_WP_004082951.1_673	603	417.779	2052	285.668
lcl|NC_023151.1_cds_WP_004082950.1_674	675	483.404	2023	243.398
lcl|NC_023151.1_cds_WP_004082949.1_675	957	819.409	3172	225.146
lcl|NC_023151.1_cds_WP_004082948.1_676	1308	1179.01	4775	235.553
lcl|NC_023151.1_cds_WP_010865078.1_677	852	636.753	3558	324.987
lcl|NC_023151.1_cds_WP_004082945.1_678	258	59.6515	658	641.558
lcl|NC_023151.1_cds_WP_004082943.1_679	1026	760.597	5907	451.693
lcl|NC_023151.1_cds_WP_004082942.1_680	1272	1082.97	10017	537.964
lcl|NC_023151.1_cds_WP_004082940.1_681	1113	893.95	10777	701.158
lcl|NC_023151.1_cds_WP_004082938.1_682	543	319.432	2700	491.605
lcl|NC_023151.1_cds_WP_004082936.1_683	1473	1307.17	7535	335.261
lcl|NC_023151.1_cds_WP_004082934.1_684	1281	1053.26	4666	257.655
lcl|NC_023151.1_cds_WP_004082932.1_685	909	747.558	2419	188.201
lcl|NC_023151.1_cds_WP_004082930.1_686	1293	1020.57	3292	187.607
lcl|NC_023151.1_cds_WP_004082928.1_687	1095	868.292	1876	125.66
lcl|NC_023151.1_cds_WP_004082926.1_688	1020	801.562	2450	177.771
lcl|NC_023151.1_cds_WP_004082924.1_689	1374	1167.78	10098	502.926
lcl|NC_023151.1_cds_WP_004082922.1_690	477	283.912	1908	390.863
lcl|NC_023151.1_cds_WP_004082920.1_691	858	618.041	1740	163.743
lcl|NC_023151.1_cds_WP_004082918.1_692	1638	1543.87	6317	237.976
lcl|NC_023151.1_cds_WP_004082916.1_693	474	277.594	1411	295.63
lcl|NC_023151.1_cds_WP_004082914.1_694	675	488.266	771	91.8395
lcl|NC_023151.1_cds_WP_004082912.1_695	939	751.203	1878	145.402
lcl|NC_023151.1_cds_WP_004082910.1_696	696	468.783	1182	146.648
lcl|NC_023151.1_cds_WP_004082908.1_697	234	39.2004	125	185.46
lcl|NC_023151.1_cds_WP_004082907.1_698	801	608.298	2856	273.07
lcl|NC_023151.1_cds_WP_004082905.1_699	1599	1365.57	6227	265.214
lcl|NC_023151.1_cds_WP_004082903.1_700	1008	789.297	3532	260.262
lcl|NC_023151.1_cds_WP_004082901.1_701	711	439.816	2500	330.598
lcl|NC_023151.1_cds_WP_004082899.1_702	1317	1221.05	4052	193.005
lcl|NC_023151.1_cds_WP_004082897.1_703	2019	1728.79	15136	509.213
lcl|NC_023151.1_cds_WP_004082894.1_704	861	672.144	4835	418.374
lcl|NC_023151.1_cds_WP_004082892.1_705	387	188	965	298.539
lcl|NC_023151.1_cds_WP_004082890.1_706	1425	1269.52	8236	377.318
lcl|NC_023151.1_cds_WP_004082888.1_707	1314	1182.91	10060	494.626
lcl|NC_023151.1_cds_WP_010865076.1_708	375	176	3284	1085.23
lcl|NC_023151.1_cds_WP_004082884.1_709	1095	879.394	10438	690.343
